id,sistema,nivel,x1_mm,y1_mm,z1_mm,x2_mm,y2_mm,z2_mm,radio_um
57,art,4,-40.442,-0.7118,12.0716,-12.1145,-0.5311,13.6367,205.07
58,art,4,-40.442,-0.7118,12.0716,-36.9639,-5.9652,11.2373,213.04
59,art,4,-40.442,-0.7118,12.0716,-39.4675,-3.4895,8.7359,201.04
60,art,4,30.616,13.1287,-13.0629,29.9376,11.1938,-14.5536,224.53
61,art,4,30.616,13.1287,-13.0629,12.5793,-1.0897,6.6941,203.08
62,art,4,30.616,13.1287,-13.0629,33.3748,15.9506,-8.0012,212.42
63,art,4,30.616,13.1287,-13.0629,31.7601,14.7633,-11.1459,217.47
64,art,4,19.8433,23.6931,-3.5791,23.2622,23.1085,-1.1669,204.2
65,art,4,19.8433,23.6931,-3.5791,10.2347,-4.4375,11.8547,194.91
66,art,4,19.8433,23.6931,-3.5791,17.0928,22.085,0.6961,195.57
67,art,4,19.8433,23.6931,-3.5791,18.0868,20.6786,-2.2534,203.65
68,art,5,5.7124,17.9308,15.9369,-17.0268,8.0237,19.478,241.96
69,art,5,5.7124,17.9308,15.9369,18.3874,-3.9608,15.0413,225.36
70,art,5,5.7124,17.9308,15.9369,6.2657,14.8981,16.5947,243.47
71,art,5,5.7124,17.9308,15.9369,4.6145,16.2253,16.8058,223.2
72,art,5,14.7834,-10.4581,-18.3712,14.7201,-8.8737,6.2514,188.38
73,art,5,14.7834,-10.4581,-18.3712,5.3282,-14.0533,3.7588,194.13
74,art,5,14.7834,-10.4581,-18.3712,17.4459,-3.7732,-12.6051,187.04
75,art,5,14.7834,-10.4581,-18.3712,14.9097,-7.9318,-12.4329,195.26
76,art,5,-10.5779,18.8215,-14.6587,-15.0909,10.7142,-18.9005,174.69
77,art,5,-10.5779,18.8215,-14.6587,-12.297,20.8265,-12.3104,171.52
78,art,5,-10.5779,18.8215,-14.6587,-8.0575,17.8264,-16.1178,172.16
79,art,5,-10.5779,18.8215,-14.6587,-8.4346,18.614,-14.7232,174.09
80,art,5,5.716,-4.992,14.0959,-14.4101,-2.6602,-0.8752,209.89
81,art,5,5.716,-4.992,14.0959,2.5787,13.7771,10.5089,204.09
82,art,5,5.716,-4.992,14.0959,4.4305,-8.1681,14.1108,206.0
83,art,5,5.716,-4.992,14.0959,3.8365,-6.2941,13.3713,208.14
84,art,5,-11.6457,-3.4974,21.1538,3.5043,-6.824,7.6223,192.94
85,art,5,-11.6457,-3.4974,21.1538,4.1803,-10.7645,19.998,207.4
86,art,5,-10.5841,-3.8937,-12.5725,-23.0056,3.33,-3.3773,150.48
87,art,5,-10.5841,-3.8937,-12.5725,-0.9312,7.4675,-9.258,163.77
88,art,5,-10.5841,-3.8937,-12.5725,-9.1523,-12.5662,-13.9137,162.37
89,art,5,-10.5841,-3.8937,-12.5725,-13.8813,-9.159,-12.1912,152.44
90,art,5,-10.5841,-3.8937,-12.5725,-3.77,-4.1731,-18.0397,160.48
91,art,5,-10.5841,-3.8937,-12.5725,-8.1518,-3.9846,-18.186,154.81
92,art,5,-10.5841,-3.8937,-12.5725,-9.5089,-3.9069,-9.6113,151.79
93,art,5,-10.5841,-3.8937,-12.5725,-10.3926,-5.3731,-10.9484,162.85
94,art,5,1.9553,-25.9144,4.1052,11.7657,-25.1538,-4.0019,180.09
95,art,5,1.9553,-25.9144,4.1052,6.3553,-23.9345,-8.8223,186.7
96,art,5,1.9553,-25.9144,4.1052,4.188,-25.3028,6.147,187.6
97,art,5,1.9553,-25.9144,4.1052,3.2688,-26.4767,5.726,179.0
98,art,5,-7.7393,4.2444,-2.7152,-16.6014,-4.4496,-4.7652,146.07
99,art,5,-7.7393,4.2444,-2.7152,-4.8402,9.7052,10.9067,162.27
100,art,5,-7.7393,4.2444,-2.7152,-9.7916,6.8717,-2.6512,151.86
101,art,5,-7.7393,4.2444,-2.7152,-8.2666,6.0611,-4.0827,158.11
102,art,5,-11.5999,5.417,20.8763,-15.5243,-5.8235,20.2646,158.31
103,art,5,-11.5999,5.417,20.8763,1.0445,1.6614,21.9513,154.23
104,art,5,-11.5999,5.417,20.8763,-8.2393,5.826,20.3136,149.35
105,art,5,-11.5999,5.417,20.8763,-9.9144,6.7473,21.9536,162.13
106,art,5,-17.7607,-8.2328,-7.8037,-7.2364,3.5279,4.3575,153.48
107,art,5,-17.7607,-8.2328,-7.8037,-31.1083,-6.2785,-8.7148,154.0
108,art,5,-17.7607,-8.2328,-7.8037,-18.0067,-16.6754,-8.4345,157.06
109,art,5,-17.7607,-8.2328,-7.8037,-13.961,-12.1212,-10.1688,150.06
110,art,5,-39.1061,7.6408,11.2911,-23.1781,15.5385,16.1116,161.77
111,art,5,-39.1061,7.6408,11.2911,-26.646,-4.4475,17.988,174.47
112,art,5,-39.1061,7.6408,11.2911,-39.5588,9.7428,0.3471,168.55
113,art,5,-39.1061,7.6408,11.2911,-34.4204,6.067,5.2478,168.76
114,art,5,-39.1061,7.6408,11.2911,-41.8067,6.4193,9.5544,166.28
115,art,5,-39.1061,7.6408,11.2911,-40.847,8.1655,9.7174,170.89
116,art,5,-12.1145,-0.5311,13.6367,-11.8847,12.6335,13.0558,152.21
117,art,5,-12.1145,-0.5311,13.6367,6.5501,-12.8228,19.1992,167.05
118,art,5,-12.1145,-0.5311,13.6367,-6.7425,-1.3044,12.4902,156.39
119,art,5,-12.1145,-0.5311,13.6367,-8.9149,0.5153,11.7016,164.01
120,art,5,-12.1145,-0.5311,13.6367,-12.778,-3.5765,10.7323,163.99
121,art,5,-12.1145,-0.5311,13.6367,-11.6673,-3.1999,12.3832,156.42
122,art,5,29.9376,11.1938,-14.5536,10.1987,6.7893,-20.7485,189.92
123,art,5,29.9376,11.1938,-14.5536,34.9671,-11.0299,-13.6312,185.4
124,art,5,12.5793,-1.0897,6.6941,24.8788,11.3874,5.6781,142.82
125,art,5,12.5793,-1.0897,6.6941,-5.8549,-6.3515,-2.3808,154.63
126,art,5,23.2622,23.1085,-1.1669,12.4179,19.456,-13.7574,159.23
127,art,5,23.2622,23.1085,-1.1669,24.2701,20.2268,-8.8422,172.53
128,art,5,23.2622,23.1085,-1.1669,24.8618,20.0537,-2.0748,160.76
129,art,5,23.2622,23.1085,-1.1669,23.7031,20.6654,-0.9073,171.43
130,art,5,10.2347,-4.4375,11.8547,13.8047,9.5486,9.1211,153.04
131,art,5,10.2347,-4.4375,11.8547,2.2751,3.524,18.0164,146.21
132,art,5,10.2347,-4.4375,11.8547,10.8307,-4.4239,16.4255,155.51
133,art,5,10.2347,-4.4375,11.8547,11.905,-5.064,14.5434,142.91
134,art,5,10.2347,-4.4375,11.8547,8.8512,-1.234,11.7288,148.99
135,art,5,10.2347,-4.4375,11.8547,9.4266,-2.8212,10.2088,150.6
136,art,6,-17.0268,8.0237,19.478,-19.186,9.5269,17.5145,190.82
137,art,6,-17.0268,8.0237,19.478,-17.3381,10.1669,18.7095,207.05
138,art,6,18.3874,-3.9608,15.0413,26.2958,-6.8548,14.8596,174.2
139,art,6,18.3874,-3.9608,15.0413,22.7164,-6.9437,12.3715,165.06
140,art,6,18.3874,-3.9608,15.0413,20.086,-2.8247,17.3834,169.83
141,art,6,18.3874,-3.9608,15.0413,20.3554,-4.0005,15.9685,169.98
142,art,6,14.7201,-8.8737,6.2514,21.7933,-16.057,6.3861,144.3
143,art,6,14.7201,-8.8737,6.2514,19.0651,-12.9406,2.4581,148.64
144,art,6,14.7201,-8.8737,6.2514,12.9124,-7.7967,1.489,146.86
145,art,6,14.7201,-8.8737,6.2514,12.8013,-10.2217,3.4614,146.22
146,art,6,5.3282,-14.0533,3.7588,8.6786,-17.4358,8.2907,158.73
147,art,6,5.3282,-14.0533,3.7588,7.1041,-14.0102,8.0032,154.88
148,art,6,5.3282,-14.0533,3.7588,3.2338,-13.8559,-2.3267,154.14
149,art,6,5.3282,-14.0533,3.7588,1.6769,-13.4771,1.1798,159.38
150,art,6,-15.0909,10.7142,-18.9005,-20.4985,9.281,-15.7116,137.88
151,art,6,-15.0909,10.7142,-18.9005,-18.5326,11.7341,-16.1742,142.37
152,art,6,-15.0909,10.7142,-18.9005,-10.4023,8.0253,-18.8577,144.62
153,art,6,-15.0909,10.7142,-18.9005,-11.5082,11.0878,-17.7428,135.06
154,art,6,-12.297,20.8265,-12.3104,-19.9333,20.3429,-6.4009,131.23
155,art,6,-12.297,20.8265,-12.3104,-14.46,22.3535,-6.0823,137.47
156,art,6,-14.4101,-2.6602,-0.8752,-15.766,-1.0453,3.5845,172.84
157,art,6,-14.4101,-2.6602,-0.8752,-13.9346,0.2018,0.9975,165.59
158,art,6,2.5787,13.7771,10.5089,0.0541,15.425,5.5597,159.21
159,art,6,2.5787,13.7771,10.5089,2.7232,15.0759,6.6686,158.78
160,art,6,2.5787,13.7771,10.5089,4.6358,9.6719,9.2966,153.92
161,art,6,2.5787,13.7771,10.5089,5.514,12.2769,10.0791,163.43
162,art,6,3.5043,-6.824,7.6223,0.087,-7.4184,7.9768,145.24
163,art,6,3.5043,-6.824,7.6223,1.3827,-6.9903,6.4274,145.39
164,art,6,3.5043,-6.824,7.6223,6.2843,-6.9036,5.7779,141.36
165,art,6,3.5043,-6.824,7.6223,4.3245,-7.2165,5.4706,148.84
166,art,6,-23.0056,3.33,-3.3773,-19.6845,6.6798,0.1767,115.7
167,art,6,-23.0056,3.33,-3.3773,-20.3276,3.4586,-0.2303,108.03
168,art,6,-23.0056,3.33,-3.3773,-23.9464,1.2428,-6.7272,115.9
169,art,6,-23.0056,3.33,-3.3773,-23.2832,4.0474,-6.1114,107.76
170,art,6,-0.9312,7.4675,-9.258,5.4373,8.3245,-5.8812,140.96
171,art,6,-0.9312,7.4675,-9.258,3.4327,9.8916,-8.3089,130.03
172,art,6,-0.9312,7.4675,-9.258,-4.3661,8.9954,-8.2269,134.36
173,art,6,-0.9312,7.4675,-9.258,-3.4779,7.6,-10.229,137.54
174,art,6,11.7657,-25.1538,-4.0019,16.1427,-21.9058,-7.0171,140.49
175,art,6,11.7657,-25.1538,-4.0019,12.1938,-20.9723,-5.1609,138.46
176,art,6,6.3553,-23.9345,-8.8223,8.4024,-20.7188,-12.8171,144.0
177,art,6,6.3553,-23.9345,-8.8223,6.207,-22.2542,-11.4942,157.37
178,art,6,-4.8402,9.7052,10.9067,-4.345,13.1166,14.9489,138.96
179,art,6,-4.8402,9.7052,10.9067,-2.4723,11.652,13.0119,132.58
180,art,6,-4.8402,9.7052,10.9067,-2.0433,5.6759,10.2811,134.1
181,art,6,-4.8402,9.7052,10.9067,-1.6695,9.1009,9.657,137.67
182,art,6,1.0445,1.6614,21.9513,0.3208,-1.9623,19.9813,115.95
183,art,6,1.0445,1.6614,21.9513,2.0897,-0.5248,20.3019,124.07
184,art,6,-7.2364,3.5279,4.3575,-5.7269,6.0631,2.4559,123.75
185,art,6,-7.2364,3.5279,4.3575,-6.5994,5.8792,4.6792,119.15
186,art,6,-31.1083,-6.2785,-8.7148,-30.5108,-14.1494,-0.1808,122.56
187,art,6,-31.1083,-6.2785,-8.7148,-35.3943,-10.6856,-3.3833,122.43
188,art,6,-31.1083,-6.2785,-8.7148,-29.9139,-7.291,-13.5809,126.49
189,art,6,-31.1083,-6.2785,-8.7148,-28.6392,-5.8265,-11.265,117.81
190,art,6,-31.1083,-6.2785,-8.7148,-30.46,-11.0169,-8.8887,121.94
191,art,6,-31.1083,-6.2785,-8.7148,-29.2263,-8.9997,-8.1898,123.04
192,art,6,-31.1083,-6.2785,-8.7148,-31.8551,-4.6546,-6.2263,122.4
193,art,6,-31.1083,-6.2785,-8.7148,-30.7187,-4.7877,-7.2229,122.59
194,art,6,-23.1781,15.5385,16.1116,-20.9501,15.3487,13.6228,115.9
195,art,6,-23.1781,15.5385,16.1116,-22.6928,16.9621,14.3164,126.15
196,art,6,-26.646,-4.4475,17.988,-23.3829,-11.3946,14.2637,150.11
197,art,6,-26.646,-4.4475,17.988,-21.8894,-7.9461,17.0958,137.13
198,art,6,-26.646,-4.4475,17.988,-26.4759,-0.4826,17.4573,150.0
199,art,6,-26.646,-4.4475,17.988,-24.4898,-2.7485,17.4231,137.3
200,art,6,-11.8847,12.6335,13.0558,-13.3805,19.3653,9.7738,109.09
201,art,6,-11.8847,12.6335,13.0558,-14.3604,15.4732,9.2627,115.7
202,art,6,-11.8847,12.6335,13.0558,-14.9312,10.643,12.0364,107.73
203,art,6,-11.8847,12.6335,13.0558,-12.8621,11.6146,10.8186,116.69
204,art,6,6.5501,-12.8228,19.1992,11.0254,-12.9107,18.104,140.84
205,art,6,6.5501,-12.8228,19.1992,9.0327,-11.7461,17.4435,137.54
206,art,6,10.1987,6.7893,-20.7485,8.6448,1.5487,-18.5942,158.15
207,art,6,10.1987,6.7893,-20.7485,8.7737,3.0783,-21.803,146.77
208,art,6,10.1987,6.7893,-20.7485,14.5234,7.8401,-19.9065,154.82
209,art,6,10.1987,6.7893,-20.7485,12.6304,6.1403,-18.8201,150.94
210,art,6,34.9671,-11.0299,-13.6312,32.1424,-13.344,-12.8484,144.94
211,art,6,34.9671,-11.0299,-13.6312,31.8352,-12.5468,-12.8563,144.73
212,art,6,24.8788,11.3874,5.6781,28.1853,3.2481,3.5288,101.88
213,art,6,24.8788,11.3874,5.6781,30.5268,8.9985,4.1047,111.08
214,art,6,24.8788,11.3874,5.6781,22.6603,15.0051,10.4781,106.05
215,art,6,24.8788,11.3874,5.6781,20.8634,12.7974,7.0934,107.78
216,art,6,24.8788,11.3874,5.6781,25.7588,15.7628,5.3385,105.56
217,art,6,24.8788,11.3874,5.6781,25.6043,13.7145,3.7095,108.22
218,art,6,-5.8549,-6.3515,-2.3808,-8.036,-8.1447,3.5727,133.05
219,art,6,-5.8549,-6.3515,-2.3808,-8.7789,-8.5741,0.4093,122.11
220,art,6,-5.8549,-6.3515,-2.3808,-3.6873,-7.3741,-4.6632,123.23
221,art,6,-5.8549,-6.3515,-2.3808,-3.5883,-6.8235,-2.464,132.27
222,art,6,12.4179,19.456,-13.7574,9.2897,18.1341,-10.181,116.96
223,art,6,12.4179,19.456,-13.7574,9.3205,17.9324,-13.8184,121.13
224,art,6,24.2701,20.2268,-8.8422,19.8662,14.4743,-7.2363,144.75
225,art,6,24.2701,20.2268,-8.8422,20.0496,17.3381,-9.7501,141.13
226,art,6,13.8047,9.5486,9.1211,16.005,6.8729,6.4335,125.57
227,art,6,13.8047,9.5486,9.1211,13.6345,8.4662,6.2542,123.81
228,art,6,2.2751,3.524,18.0164,4.8664,6.4974,17.963,113.41
229,art,6,2.2751,3.524,18.0164,2.2648,6.0755,16.961,111.47
230,art,7,-30.5108,-14.1494,-0.1808,-27.5052,-18.139,2.9144,100.85
231,art,7,-30.5108,-14.1494,-0.1808,-27.2273,-14.7326,2.2273,93.15
232,art,7,-35.3943,-10.6856,-3.3833,-43.0541,-7.0611,-1.886,100.34
233,art,7,-35.3943,-10.6856,-3.3833,-38.2809,-7.0598,0.6448,93.29
234,art,7,-35.3943,-10.6856,-3.3833,-37.6002,-13.2697,-0.8343,98.1
235,art,7,-35.3943,-10.6856,-3.3833,-37.6937,-12.5683,-3.476,96.06
236,art,6,-39.5588,9.7428,0.3471,-35.9978,9.5232,-8.5213,127.57
237,art,6,-39.5588,9.7428,0.3471,-34.4984,6.2201,-2.2525,138.73
238,art,6,-39.5588,9.7428,0.3471,-34.7735,15.3792,-0.0697,137.48
239,art,6,-39.5588,9.7428,0.3471,-34.8475,10.7205,-1.5816,129.31
240,art,6,-39.5588,9.7428,0.3471,-42.4536,4.913,1.236,132.54
241,art,6,-39.5588,9.7428,0.3471,-41.7049,6.742,-1.1737,134.77
242,art,6,-39.5588,9.7428,0.3471,-42.3376,10.943,-0.5233,132.74
243,art,6,-39.5588,9.7428,0.3471,-41.6962,10.2126,0.6149,134.58
244,art,6,-34.4204,6.067,5.2478,-27.6977,6.0382,6.9186,135.54
245,art,6,-34.4204,6.067,5.2478,-29.7482,6.3193,3.9749,132.49
246,art,7,21.7933,-16.057,6.3861,25.685,-18.7887,0.1219,110.99
247,art,7,21.7933,-16.057,6.3861,19.9712,-17.4092,1.3704,113.53
248,art,7,21.7933,-16.057,6.3861,25.9863,-12.2952,5.9535,114.34
249,art,7,21.7933,-16.057,6.3861,23.7626,-13.0967,4.6543,110.06
250,art,7,21.7933,-16.057,6.3861,24.6225,-18.9303,6.4399,112.17
251,art,7,21.7933,-16.057,6.3861,22.8825,-18.2267,4.9456,112.42
252,art,7,21.7933,-16.057,6.3861,21.151,-17.2016,10.1315,112.66
253,art,7,21.7933,-16.057,6.3861,20.6908,-17.8972,8.1514,111.93
254,art,7,19.0651,-12.9406,2.4581,20.1145,-11.1913,0.2048,115.95
255,art,7,19.0651,-12.9406,2.4581,20.0685,-11.143,1.9207,123.63
256,art,7,-19.9333,20.3429,-6.4009,-21.5195,16.5417,-3.9174,104.91
257,art,7,-19.9333,20.3429,-6.4009,-19.8266,17.1035,-5.4896,95.93
258,art,7,-19.9333,20.3429,-6.4009,-23.8799,21.0834,-5.6953,104.74
259,art,7,-19.9333,20.3429,-6.4009,-22.3922,19.0001,-5.8575,96.18
260,art,7,-14.46,22.3535,-6.0823,-11.8615,24.2925,-1.2395,109.59
261,art,7,-14.46,22.3535,-6.0823,-13.6808,20.5277,-2.5183,114.33
262,art,7,-35.9978,9.5232,-8.5213,-41.0201,5.3923,-9.1424,92.4
263,art,7,-35.9978,9.5232,-8.5213,-38.9489,8.3008,-11.7934,97.57
264,art,7,-35.9978,9.5232,-8.5213,-33.3542,13.502,-7.8853,91.36
265,art,7,-35.9978,9.5232,-8.5213,-36.0315,12.4491,-6.8426,98.35
266,art,7,-34.4984,6.2201,-2.2525,-33.4157,3.1287,-5.3019,116.57
267,art,7,-34.4984,6.2201,-2.2525,-32.1654,4.376,-3.2374,113.67
268,art,6,17.4459,-3.7732,-12.6051,22.6417,-0.7511,-12.4192,145.74
269,art,6,17.4459,-3.7732,-12.6051,21.3594,-3.9081,-14.15,142.46
270,art,6,17.4459,-3.7732,-12.6051,17.0183,-2.7309,-7.4244,146.9
271,art,6,17.4459,-3.7732,-12.6051,18.9811,-3.3266,-9.2559,141.13
272,art,6,14.9097,-7.9318,-12.4329,10.7057,-10.2181,-10.9399,162.2
273,art,6,14.9097,-7.9318,-12.4329,12.2659,-10.1817,-12.9446,155.24
274,art,6,14.9097,-7.9318,-12.4329,18.8179,-10.5942,-13.0123,155.73
275,art,6,14.9097,-7.9318,-12.4329,18.1489,-7.1994,-12.7376,161.79
276,art,6,14.9097,-7.9318,-12.4329,12.6001,-5.7777,-11.7844,155.93
277,art,6,14.9097,-7.9318,-12.4329,13.3341,-7.6396,-10.8436,161.62
278,art,7,28.1853,3.2481,3.5288,24.8137,1.1846,-0.2935,75.41
279,art,7,28.1853,3.2481,3.5288,27.0095,2.5566,-0.0705,76.19
280,art,7,28.1853,3.2481,3.5288,31.5909,1.9783,4.7483,72.16
281,art,7,28.1853,3.2481,3.5288,30.4065,1.9836,2.7107,78.8
282,art,7,30.5268,8.9985,4.1047,31.579,9.2076,10.3993,89.61
283,art,7,30.5268,8.9985,4.1047,33.9217,9.6867,6.9296,94.71
284,art,7,30.5268,8.9985,4.1047,30.6915,8.0043,-1.3777,94.5
285,art,7,30.5268,8.9985,4.1047,30.8004,9.9991,0.3432,89.89
286,art,6,-9.1523,-12.5662,-13.9137,-7.7204,-17.0929,-11.4035,138.3
287,art,6,-9.1523,-12.5662,-13.9137,-7.6445,-15.9804,-14.3632,127.72
288,art,6,-9.1523,-12.5662,-13.9137,-9.7194,-11.412,-17.2917,129.7
289,art,6,-9.1523,-12.5662,-13.9137,-10.3914,-11.1335,-15.5912,136.83
290,art,6,-13.8813,-9.159,-12.1912,-19.1651,-5.6409,-16.2582,120.1
291,art,6,-13.8813,-9.159,-12.1912,-17.1651,-8.9345,-16.3162,110.32
292,art,8,-43.0541,-7.0611,-1.886,-41.3574,-7.1104,-7.0939,84.38
293,art,8,-43.0541,-7.0611,-1.886,-42.8515,-5.1184,-5.1855,81.25
294,art,8,-43.0541,-7.0611,-1.886,-46.2664,-5.541,-1.2581,83.75
295,art,8,-43.0541,-7.0611,-1.886,-44.5429,-5.7707,-0.3049,81.97
296,art,6,-3.77,-4.1731,-18.0397,-0.167,-8.1633,-18.6406,130.77
297,art,6,-3.77,-4.1731,-18.0397,-0.3969,-5.8395,-17.6092,129.39
298,art,6,-3.77,-4.1731,-18.0397,-3.3676,-4.4291,-13.3339,133.41
299,art,6,-3.77,-4.1731,-18.0397,-4.9769,-5.368,-15.1975,126.34
300,art,6,-3.77,-4.1731,-18.0397,-2.6283,-0.6133,-19.3166,132.2
301,art,6,-3.77,-4.1731,-18.0397,-2.9059,-1.9473,-16.6446,127.8
302,art,6,-8.1518,-3.9846,-18.186,-7.6327,-0.0339,-16.0589,124.58
303,art,6,-8.1518,-3.9846,-18.186,-7.56,-3.2587,-15.1661,114.27
304,art,7,-23.3829,-11.3946,14.2637,-20.4664,-11.9743,8.3425,125.52
305,art,7,-23.3829,-11.3946,14.2637,-20.2596,-14.3372,12.5037,124.41
306,art,6,-18.0067,-16.6754,-8.4345,-20.3513,-15.784,-11.9372,132.3
307,art,6,-18.0067,-16.6754,-8.4345,-19.1697,-18.0589,-10.8486,122.89
308,art,7,26.2958,-6.8548,14.8596,30.2943,-1.4363,15.2498,136.96
309,art,7,26.2958,-6.8548,14.8596,25.6558,-2.1931,14.4668,147.29
310,art,7,26.2958,-6.8548,14.8596,29.4592,-8.0124,14.787,137.37
311,art,7,26.2958,-6.8548,14.8596,28.4956,-6.0371,15.094,147.0
312,art,7,22.7164,-6.9437,12.3715,21.2718,-4.2299,9.4781,123.16
313,art,7,22.7164,-6.9437,12.3715,21.3276,-6.4167,9.8168,128.88
314,art,7,22.7164,-6.9437,12.3715,22.1639,-9.6715,15.2019,126.84
315,art,7,22.7164,-6.9437,12.3715,21.2608,-8.8746,13.7404,125.48
316,art,5,-3.8911,23.9779,-6.6352,2.1307,24.0769,-2.7551,184.77
317,art,5,-3.8911,23.9779,-6.6352,1.0546,23.1471,-6.6281,196.66
318,art,5,-5.9064,19.7123,-8.6347,-4.2016,17.6354,-12.0896,186.4
319,art,5,-5.9064,19.7123,-8.6347,-3.6667,18.9126,-10.5663,197.12
320,art,4,38.9219,-3.6472,-9.9731,39.3536,2.8536,-8.3354,180.12
321,art,4,38.9219,-3.6472,-9.9731,37.3773,0.7892,-9.7589,194.03
322,art,4,38.9219,-3.6472,-9.9731,42.6725,-5.4546,-8.3298,178.77
323,art,4,38.9219,-3.6472,-9.9731,42.0032,-4.2105,-9.902,194.97
324,art,4,35.7691,-6.4529,-8.7416,29.8115,-6.7373,-6.4003,224.64
325,art,4,35.7691,-6.4529,-8.7416,32.9324,-6.1776,-5.2782,224.26
326,art,4,35.7691,-6.4529,-8.7416,37.5245,-10.9554,-7.4313,230.22
