id,sistema,nivel,x1_mm,y1_mm,z1_mm,x2_mm,y2_mm,z2_mm,radio_um
0,art,1,0.0000,-30.0000,0.0000,0.0727,-29.6894,0.5082,214.35
1,art,2,0.0727,-29.6894,0.5082,0.1455,-29.3789,1.0164,214.35
2,art,3,0.1455,-29.3789,1.0164,0.2182,-29.0683,1.5246,214.35
3,art,4,0.2182,-29.0683,1.5246,0.2909,-28.7577,2.0328,214.35
4,art,5,0.2909,-28.7577,2.0328,0.3637,-28.4471,2.5409,214.35
5,art,6,0.3637,-28.4471,2.5409,0.4364,-28.1366,3.0491,214.33
6,art,6,0.3637,-28.4471,2.5409,0.4364,-28.1366,3.0491,12.00
7,art,7,0.4364,-28.1366,3.0491,0.5232,-27.8023,3.5398,214.32
8,art,7,0.4364,-28.1366,3.0491,0.5232,-27.8023,3.5398,12.00
9,art,8,0.5232,-27.8023,3.5398,0.6099,-27.4682,4.0306,214.31
10,art,8,0.5232,-27.8023,3.5398,0.6099,-27.4682,4.0306,12.00
11,art,9,0.6099,-27.4682,4.0306,0.6965,-27.1342,4.5214,214.30
12,art,9,0.6099,-27.4682,4.0306,0.6965,-27.1342,4.5214,12.00
13,art,10,0.6965,-27.1342,4.5214,0.7713,-26.8058,5.0180,214.28
14,art,10,0.6965,-27.1342,4.5214,0.7713,-26.8058,5.0180,12.00
15,art,11,0.7713,-26.8058,5.0180,0.7612,-26.4647,5.5115,214.27
16,art,11,0.7713,-26.8058,5.0180,0.7612,-26.4647,5.5115,12.00
17,art,12,0.7612,-26.4647,5.5115,0.6980,-26.0884,5.9745,214.26
18,art,12,0.7612,-26.4647,5.5115,0.6980,-26.0884,5.9745,12.00
19,art,13,0.6980,-26.0884,5.9745,0.6379,-25.7138,6.4393,214.25
20,art,13,0.6980,-26.0884,5.9745,0.6379,-25.7138,6.4393,12.00
21,art,14,0.6379,-25.7138,6.4393,0.5445,-25.3311,6.8919,214.23
22,art,14,0.6379,-25.7138,6.4393,0.5445,-25.3311,6.8919,12.00
23,art,15,0.5445,-25.3311,6.8919,0.5019,-24.9274,7.3338,214.22
24,art,15,0.5445,-25.3311,6.8919,0.5019,-24.9274,7.3338,12.00
25,art,16,0.5019,-24.9274,7.3338,0.4737,-24.5167,7.7702,214.21
26,art,16,0.5019,-24.9274,7.3338,0.4737,-24.5167,7.7702,12.00
27,art,17,0.4737,-24.5167,7.7702,0.4481,-24.1160,8.2160,170.59
28,art,17,0.4737,-24.5167,7.7702,0.4481,-24.1160,8.2160,169.44
29,art,18,0.4481,-24.1160,8.2160,0.4106,-23.6941,8.6410,170.57
30,art,18,0.4481,-24.1160,8.2160,0.4106,-23.6941,8.6410,12.00
31,art,18,0.4481,-24.1160,8.2160,1.0089,-24.1437,8.4274,27.47
32,art,19,0.4106,-23.6941,8.6410,0.2420,-23.2667,9.0269,126.30
33,art,18,0.4481,-24.1160,8.2160,1.0332,-23.9844,8.1967,169.20
34,art,19,0.4106,-23.6941,8.6410,0.2420,-23.2667,9.0269,143.39
35,art,19,1.0089,-24.1437,8.4274,1.5990,-24.2523,8.4232,26.69
36,art,20,0.2420,-23.2667,9.0269,0.0167,-22.8735,9.4201,126.27
37,art,19,1.0332,-23.9844,8.1967,1.5907,-23.7643,8.1707,169.18
38,art,19,1.0089,-24.1437,8.4274,1.5990,-24.2523,8.4232,12.00
39,art,20,0.2420,-23.2667,9.0269,0.0167,-22.8735,9.4201,12.00
40,art,19,1.0332,-23.9844,8.1967,1.5907,-23.7643,8.1707,12.00
41,art,20,0.2420,-23.2667,9.0269,-0.0417,-23.7120,9.3117,143.39
42,art,20,1.5990,-24.2523,8.4232,2.1891,-24.3610,8.4191,25.85
43,art,21,0.0167,-22.8735,9.4201,-0.0884,-22.4067,9.7821,126.16
44,art,20,1.5907,-23.7643,8.1707,2.1530,-23.5550,8.1746,169.16
45,art,20,1.5990,-24.2523,8.4232,2.1891,-24.3610,8.4191,12.00
46,art,21,0.0167,-22.8735,9.4201,-0.0884,-22.4067,9.7821,17.31
47,art,20,1.5907,-23.7643,8.1707,2.1530,-23.5550,8.1746,12.00
48,art,21,-0.0417,-23.7120,9.3117,-0.6318,-23.6974,9.4195,143.36
49,art,21,2.1891,-24.3610,8.4191,2.7791,-24.4696,8.4149,24.96
50,art,22,-0.0884,-22.4067,9.7821,-0.2623,-21.9135,10.0762,126.12
51,art,21,2.1530,-23.5550,8.1746,2.6935,-23.3088,8.2597,141.66
52,art,21,-0.0417,-23.7120,9.3117,-0.6318,-23.6974,9.4195,12.00
53,art,21,2.1891,-24.3610,8.4191,2.7791,-24.4696,8.4149,12.00
54,art,22,-0.0884,-22.4067,9.7821,-0.2623,-21.9135,10.0762,12.00
55,art,21,2.1530,-23.5550,8.1746,2.6652,-23.2639,8.2883,125.94
56,art,22,-0.0884,-22.4067,9.7821,0.3072,-22.6147,10.1825,12.00
57,art,22,-0.6318,-23.6974,9.4195,-1.2173,-23.5709,9.4525,12.00
58,art,22,2.7791,-24.4696,8.4149,3.3692,-24.5782,8.4107,24.00
59,art,23,-0.2623,-21.9135,10.0762,-0.3079,-21.3677,10.3213,126.09
60,art,22,2.6935,-23.3088,8.2597,3.2352,-23.0852,8.1305,141.63
61,art,22,2.6652,-23.2639,8.2883,2.9970,-22.8890,8.6190,125.90
62,art,22,-0.0884,-22.4067,9.7821,0.3072,-22.6147,10.1825,15.12
63,art,22,-0.6318,-23.6974,9.4195,-1.2173,-23.5709,9.4525,143.33
64,art,22,2.7791,-24.4696,8.4149,3.3692,-24.5782,8.4107,12.00
65,art,23,-0.2623,-21.9135,10.0762,-0.3079,-21.3677,10.3213,12.00
66,art,22,2.6935,-23.3088,8.2597,3.2352,-23.0852,8.1305,12.00
67,art,22,2.6652,-23.2639,8.2883,2.9970,-22.8890,8.6190,12.00
68,art,23,3.3692,-24.5782,8.4107,3.9593,-24.6868,8.4065,22.96
69,art,24,-0.3079,-21.3677,10.3213,-0.4448,-20.8143,10.5084,12.00
70,art,23,3.2352,-23.0852,8.1305,3.7762,-22.8596,8.0028,12.00
71,art,23,2.9970,-22.8890,8.6190,3.3284,-22.5137,8.9496,12.00
72,art,23,0.3072,-22.6147,10.1825,0.7627,-22.6391,10.5722,12.00
73,art,23,-1.2173,-23.5709,9.4525,-1.7919,-23.3982,9.4412,12.00
74,art,23,3.3692,-24.5782,8.4107,3.9593,-24.6868,8.4065,12.00
75,art,24,-0.3079,-21.3677,10.3213,-0.4448,-20.8143,10.5084,126.05
76,art,23,3.2352,-23.0852,8.1305,3.7762,-22.8596,8.0028,141.60
77,art,23,2.9970,-22.8890,8.6190,3.3284,-22.5137,8.9496,125.87
78,art,23,0.3072,-22.6147,10.1825,0.7753,-22.4529,10.5211,12.00
79,art,23,-1.2173,-23.5709,9.4525,-1.7919,-23.3982,9.4412,143.30
80,art,24,3.9593,-24.6868,8.4065,4.5494,-24.7955,8.4024,12.00
81,art,25,-0.4448,-20.8143,10.5084,-0.6309,-20.2867,10.7252,17.31
82,art,24,3.7762,-22.8596,8.0028,4.3166,-22.6311,7.8770,12.00
83,art,24,3.3284,-22.5137,8.9496,3.6593,-22.1378,9.2802,12.00
84,art,24,0.7753,-22.4529,10.5211,1.2435,-22.2912,10.8597,12.00
85,art,24,-1.7919,-23.3982,9.4412,-2.3741,-23.2538,9.4550,12.00
86,art,24,3.9593,-24.6868,8.4065,4.5494,-24.7955,8.4024,21.81
87,art,25,-0.4448,-20.8143,10.5084,-0.6309,-20.2867,10.7252,125.94
88,art,24,3.7762,-22.8596,8.0028,4.3166,-22.6311,7.8770,141.57
89,art,24,3.3284,-22.5137,8.9496,3.6593,-22.1378,9.2802,125.83
90,art,24,-1.7919,-23.3982,9.4412,-2.3741,-23.2538,9.4550,143.27
91,art,25,4.5494,-24.7955,8.4024,5.1394,-24.9041,8.3982,20.52
92,art,26,-0.6309,-20.2867,10.7252,-0.7769,-19.7463,10.9413,12.00
93,art,25,4.3166,-22.6311,7.8770,4.8557,-22.3982,7.7541,141.54
94,art,25,3.6593,-22.1378,9.2802,3.9921,-21.6887,9.4980,125.80
95,art,25,-2.3741,-23.2538,9.4550,-2.9555,-23.1082,9.4824,108.25
96,art,25,4.5494,-24.7955,8.4024,5.1394,-24.9041,8.3982,12.00
97,art,26,-0.6309,-20.2867,10.7252,-0.7769,-19.7463,10.9413,125.90
98,art,25,4.3166,-22.6311,7.8770,4.8557,-22.3982,7.7541,12.00
99,art,25,3.6593,-22.1378,9.2802,3.9921,-21.6887,9.4980,12.00
100,art,25,-2.3741,-23.2538,9.4550,-2.9634,-23.1442,9.4292,118.71
101,art,26,-0.6309,-20.2867,10.7252,-0.6026,-20.0941,10.1577,15.12
102,art,26,5.1394,-24.9041,8.3982,5.7295,-25.0127,8.3940,19.05
103,art,26,4.8557,-22.3982,7.7541,5.4137,-22.2303,7.6113,12.00
104,art,26,3.9921,-21.6887,9.4980,4.2439,-21.1943,9.7265,125.76
105,art,26,-2.9555,-23.1082,9.4824,-3.4956,-22.9328,9.6760,12.00
106,art,27,-0.7769,-19.7463,10.9413,-0.9919,-19.2928,11.2700,20.52
107,art,26,-2.9634,-23.1442,9.4292,-3.5240,-22.9647,9.3133,12.00
108,art,26,-0.6309,-20.2867,10.7252,-0.6026,-20.0941,10.1577,12.00
109,art,26,5.1394,-24.9041,8.3982,5.7295,-25.0127,8.3940,12.00
110,art,26,4.8557,-22.3982,7.7541,5.4137,-22.2303,7.6113,141.51
111,art,26,3.9921,-21.6887,9.4980,4.2439,-21.1943,9.7265,12.00
112,art,26,-2.9555,-23.1082,9.4824,-3.4956,-22.9328,9.6760,108.20
113,art,27,-0.7769,-19.7463,10.9413,-0.9919,-19.2928,11.2700,125.72
114,art,26,-2.9634,-23.1442,9.4292,-3.5240,-22.9647,9.3133,118.67
115,art,27,-0.6026,-20.0941,10.1577,-0.5743,-19.9015,9.5901,12.00
116,art,27,5.7295,-25.0127,8.3940,6.3196,-25.1213,8.3898,17.31
117,art,27,4.2439,-21.1943,9.7265,4.4869,-20.6892,9.9407,12.00
118,art,27,5.4137,-22.2303,7.6113,5.9780,-22.1028,7.4520,141.48
119,art,27,-3.4956,-22.9328,9.6760,-4.0360,-22.7344,9.8453,108.05
120,art,28,-0.9919,-19.2928,11.2700,-1.2071,-18.8382,11.5972,12.00
121,art,27,-3.5240,-22.9647,9.3133,-4.0956,-22.8458,9.1747,12.00
122,art,27,-0.6026,-20.0941,10.1577,-0.5743,-19.9015,9.5901,12.00
123,art,27,5.7295,-25.0127,8.3940,6.3196,-25.1213,8.3898,12.00
124,art,27,4.2439,-21.1943,9.7265,4.4869,-20.6892,9.9407,125.72
125,art,27,5.4137,-22.2303,7.6113,5.9780,-22.1028,7.4520,12.00
126,art,27,-3.4956,-22.9328,9.6760,-3.9600,-22.5736,9.8000,17.31
127,art,28,-0.9919,-19.2928,11.2700,-1.2071,-18.8382,11.5972,125.69
128,art,27,-3.5240,-22.9647,9.3133,-4.0956,-22.8458,9.1747,118.62
129,art,28,-0.9919,-19.2928,11.2700,-0.6596,-19.5751,11.6822,12.00
130,art,28,6.3196,-25.1213,8.3898,6.9096,-25.2300,8.3857,12.00
131,art,28,5.9780,-22.1028,7.4520,6.5611,-21.9956,7.3600,12.00
132,art,28,-4.0360,-22.7344,9.8453,-4.6336,-22.7484,9.8966,108.00
133,art,28,-0.5743,-19.9015,9.5901,-0.5460,-19.7089,9.0226,12.00
134,art,28,4.4869,-20.6892,9.9407,4.7959,-20.2255,10.1630,12.00
135,art,28,-3.9600,-22.5736,9.8000,-4.2241,-22.0528,9.9379,15.12
136,art,29,-1.2071,-18.8382,11.5972,-1.4576,-18.3363,11.8102,125.65
137,art,28,-4.0956,-22.8458,9.1747,-4.6662,-22.7243,9.0345,118.58
138,art,28,-0.9919,-19.2928,11.2700,-0.6596,-19.5751,11.6822,19.05
139,art,28,6.3196,-25.1213,8.3898,6.9096,-25.2300,8.3857,15.12
140,art,28,5.9780,-22.1028,7.4520,6.5611,-21.9956,7.3600,141.46
141,art,28,-4.0360,-22.7344,9.8453,-4.6336,-22.7484,9.8966,12.00
142,art,28,4.4869,-20.6892,9.9407,4.7959,-20.2255,10.1630,125.69
143,art,28,-3.9600,-22.5736,9.8000,-4.2241,-22.0528,9.9379,12.00
144,art,29,-1.2071,-18.8382,11.5972,-1.4576,-18.3363,11.8102,12.00
145,art,28,-4.0956,-22.8458,9.1747,-4.6662,-22.7243,9.0345,12.00
146,art,29,-4.6336,-22.7484,9.8966,-5.2329,-22.7559,9.9255,107.95
147,art,29,-4.2241,-22.0528,9.9379,-4.4535,-21.5164,10.0779,12.00
148,art,30,-1.4576,-18.3363,11.8102,-1.8011,-17.8724,11.9739,125.61
149,art,29,-4.6662,-22.7243,9.0345,-5.2094,-22.5684,8.8330,118.54
150,art,29,-0.6596,-19.5751,11.6822,-0.1944,-19.3827,12.0087,12.00
151,art,29,6.9096,-25.2300,8.3857,7.4997,-25.3386,8.3815,12.00
152,art,29,6.5611,-21.9956,7.3600,7.1426,-21.8822,7.2649,141.43
153,art,29,4.7959,-20.2255,10.1630,5.1230,-19.7780,10.3927,12.00
154,art,29,-4.6336,-22.7484,9.8966,-5.2329,-22.7559,9.9255,12.00
155,art,29,-4.2241,-22.0528,9.9379,-4.4535,-21.5164,10.0779,12.00
156,art,30,-1.4576,-18.3363,11.8102,-1.8011,-17.8724,11.9739,12.00
157,art,29,-4.6662,-22.7243,9.0345,-5.2094,-22.5684,8.8330,12.00
158,art,29,-0.6596,-19.5751,11.6822,-0.1944,-19.3827,12.0087,17.31
159,art,29,6.9096,-25.2300,8.3857,7.4997,-25.3386,8.3815,12.00
160,art,29,6.5611,-21.9956,7.3600,7.1426,-21.8822,7.2649,12.00
161,art,29,4.7959,-20.2255,10.1630,5.1230,-19.7780,10.3927,125.65
162,art,29,-0.6596,-19.5751,11.6822,-1.0942,-19.9579,11.8389,12.00
163,art,30,-5.2329,-22.7559,9.9255,-5.8293,-22.6975,9.9550,12.00
164,art,30,-4.4535,-21.5164,10.0779,-4.1373,-21.0172,10.1819,12.00
165,art,31,-1.8011,-17.8724,11.9739,-2.1222,-17.3966,12.1485,125.54
166,art,30,-5.2094,-22.5684,8.8330,-5.6804,-22.3166,8.5595,118.50
167,art,30,7.1426,-21.8822,7.2649,7.7243,-21.7861,7.1535,141.40
168,art,30,-0.1944,-19.3827,12.0087,0.2996,-19.0456,12.0564,15.12
169,art,30,7.4997,-25.3386,8.3815,8.0898,-25.4472,8.3773,12.00
170,art,30,5.1230,-19.7780,10.3927,5.4086,-19.2998,10.6158,12.00
171,art,30,-5.2329,-22.7559,9.9255,-5.8293,-22.6975,9.9550,107.90
172,art,31,-1.8011,-17.8724,11.9739,-2.1222,-17.3966,12.1485,15.12
173,art,30,-5.2094,-22.5684,8.8330,-5.6804,-22.3166,8.5595,12.00
174,art,30,7.1426,-21.8822,7.2649,7.7243,-21.7861,7.1535,12.00
175,art,30,-0.1944,-19.3827,12.0087,0.2996,-19.0456,12.0564,12.00
176,art,30,5.1230,-19.7780,10.3927,5.4086,-19.2998,10.6158,125.61
177,art,30,7.1426,-21.8822,7.2649,6.9922,-21.3532,7.5049,12.00
178,art,32,-2.1222,-17.3966,12.1485,-2.4479,-16.9273,12.3322,125.50
179,art,31,-5.6804,-22.3166,8.5595,-6.1556,-22.0661,8.2923,118.38
180,art,31,7.7243,-21.7861,7.1535,8.3046,-21.8502,7.0152,135.13
181,art,31,0.2996,-19.0456,12.0564,0.7944,-18.7085,12.0949,12.00
182,art,31,-5.8293,-22.6975,9.9550,-6.4260,-22.6416,9.9845,107.85
183,art,31,5.4086,-19.2998,10.6158,5.6829,-18.8174,10.8441,104.00
184,art,32,-2.1222,-17.3966,12.1485,-2.4479,-16.9273,12.3322,12.00
185,art,31,-5.6804,-22.3166,8.5595,-6.0987,-22.0148,8.2531,17.31
186,art,31,7.7243,-21.7861,7.1535,8.3206,-21.8235,7.0992,71.10
187,art,31,0.2996,-19.0456,12.0564,0.7172,-18.7463,12.3663,12.00
188,art,31,-5.8293,-22.6975,9.9550,-6.4260,-22.6416,9.9845,12.00
189,art,31,5.4086,-19.2998,10.6158,5.7375,-18.8391,10.8148,94.99
190,art,32,-2.1222,-17.3966,12.1485,-1.8092,-17.4341,12.6590,12.00
191,art,33,-2.4479,-16.9273,12.3322,-2.8202,-16.4656,12.4224,125.47
192,art,32,-6.1556,-22.0661,8.2923,-6.6044,-21.9739,7.9049,118.34
193,art,32,8.3046,-21.8502,7.0152,8.8498,-21.9013,6.7701,135.10
194,art,32,-6.4260,-22.6416,9.9845,-7.0230,-22.5899,10.0140,107.80
195,art,32,5.6829,-18.8174,10.8441,5.6649,-18.2852,11.1206,103.90
196,art,32,-6.0987,-22.0148,8.2531,-6.4050,-21.5282,8.0815,12.00
197,art,32,8.3206,-21.8235,7.0992,8.8898,-21.7635,7.2791,70.99
198,art,32,0.7172,-18.7463,12.3663,1.1349,-18.4470,12.6761,12.00
199,art,32,5.7375,-18.8391,10.8148,6.2857,-18.6058,10.8861,94.93
200,art,32,-2.1222,-17.3966,12.1485,-1.8092,-17.4341,12.6590,12.00
201,art,33,-2.4479,-16.9273,12.3322,-2.8202,-16.4656,12.4224,12.00
202,art,32,-6.1556,-22.0661,8.2923,-6.6044,-21.9739,7.9049,12.00
203,art,32,8.3046,-21.8502,7.0152,8.8498,-21.9013,6.7701,12.00
204,art,32,-6.4260,-22.6416,9.9845,-7.0230,-22.5899,10.0140,12.00
205,art,32,5.6829,-18.8174,10.8441,5.6649,-18.2852,11.1206,15.12
206,art,32,-6.0987,-22.0148,8.2531,-6.4050,-21.5282,8.0815,15.12
207,art,32,8.3206,-21.8235,7.0992,8.8898,-21.7635,7.2791,12.00
208,art,32,5.7375,-18.8391,10.8148,6.2857,-18.6058,10.8861,12.00
209,art,33,-1.8092,-17.4341,12.6590,-1.4962,-17.4716,13.1695,12.00
210,art,34,-2.8202,-16.4656,12.4224,-3.1934,-16.0041,12.5106,125.43
211,art,33,-6.6044,-21.9739,7.9049,-7.0532,-21.8816,7.5175,118.30
212,art,33,8.8498,-21.9013,6.7701,9.3943,-21.9676,6.5270,135.07
213,art,33,-7.0230,-22.5899,10.0140,-7.6117,-22.5016,10.0887,12.00
214,art,33,5.6649,-18.2852,11.1206,5.6774,-17.7167,11.3118,103.84
215,art,33,8.8898,-21.7635,7.2791,9.4591,-21.7049,7.4593,70.87
216,art,33,6.2857,-18.6058,10.8861,6.8473,-18.4232,10.9922,94.86
217,art,33,-6.4050,-21.5282,8.0815,-6.7113,-21.0417,7.9099,12.00
218,art,34,-2.8202,-16.4656,12.4224,-3.1934,-16.0041,12.5106,12.00
219,art,33,-6.6044,-21.9739,7.9049,-7.0532,-21.8816,7.5175,12.00
220,art,33,8.8498,-21.9013,6.7701,9.3943,-21.9676,6.5270,12.00
221,art,33,-7.0230,-22.5899,10.0140,-7.6117,-22.5016,10.0887,107.75
222,art,33,5.6649,-18.2852,11.1206,5.6774,-17.7167,11.3118,12.00
223,art,33,8.8898,-21.7635,7.2791,9.4591,-21.7049,7.4593,12.00
224,art,33,6.2857,-18.6058,10.8861,6.8473,-18.4232,10.9922,12.00
225,art,33,-6.4050,-21.5282,8.0815,-6.7113,-21.0417,7.9099,12.00
226,art,33,5.6649,-18.2852,11.1206,5.7618,-18.5388,11.6556,12.00
227,art,35,-3.1934,-16.0041,12.5106,-3.5656,-15.5414,12.5965,125.39
228,art,34,-7.0532,-21.8816,7.5175,-7.6021,-21.8527,7.2771,12.00
229,art,34,9.3943,-21.9676,6.5270,9.9589,-22.0101,6.3284,135.04
230,art,34,5.6774,-17.7167,11.3118,5.6612,-17.1202,11.3750,12.00
231,art,34,9.4591,-21.7049,7.4593,10.0285,-21.6484,7.6399,70.76
232,art,34,6.8473,-18.4232,10.9922,7.4077,-18.2362,11.0970,15.12
233,art,34,-6.7113,-21.0417,7.9099,-7.0176,-20.5551,7.7383,12.00
234,art,34,-7.6117,-22.5016,10.0887,-8.2025,-22.4250,10.1601,107.70
235,art,33,5.6649,-18.2852,11.1206,5.7618,-18.5388,11.6556,12.00
236,art,35,-3.1934,-16.0041,12.5106,-3.5656,-15.5414,12.5965,12.00
237,art,34,-7.0532,-21.8816,7.5175,-7.6021,-21.8527,7.2771,118.25
238,art,34,9.3943,-21.9676,6.5270,9.9589,-22.0101,6.3284,12.00
239,art,34,5.6774,-17.7167,11.3118,5.6612,-17.1202,11.3750,103.79
240,art,34,9.4591,-21.7049,7.4593,10.0285,-21.6484,7.6399,12.00
241,art,34,6.8473,-18.4232,10.9922,7.4077,-18.2362,11.0970,94.73
242,art,34,-7.6117,-22.5016,10.0887,-8.2025,-22.4250,10.1601,12.00
243,art,34,5.7618,-18.5388,11.6556,5.8586,-18.7924,12.1907,12.00
244,art,36,-3.5656,-15.5414,12.5965,-3.9314,-15.0730,12.6788,125.14
245,art,35,9.9589,-22.0101,6.3284,10.5227,-22.0525,6.1274,135.01
246,art,35,10.0285,-21.6484,7.6399,10.5860,-21.5788,7.8505,12.00
247,art,35,-8.2025,-22.4250,10.1601,-8.7964,-22.3708,10.2265,93.43
248,art,35,-7.6021,-21.8527,7.2771,-8.1464,-21.8197,7.0267,118.21
249,art,35,5.6612,-17.1202,11.3750,5.6374,-16.5237,11.4350,103.74
250,art,35,7.4077,-18.2362,11.0970,7.9511,-18.0064,11.2061,94.67
251,art,36,-3.5656,-15.5414,12.5965,-3.9314,-15.0730,12.6788,22.96
252,art,35,9.9589,-22.0101,6.3284,10.5227,-22.0525,6.1274,12.00
253,art,35,10.0285,-21.6484,7.6399,10.5860,-21.5788,7.8505,70.64
254,art,35,-8.2025,-22.4250,10.1601,-8.7845,-22.2938,10.2237,75.70
255,art,35,-7.6021,-21.8527,7.2771,-8.1464,-21.8197,7.0267,12.00
256,art,35,5.6612,-17.1202,11.3750,5.6374,-16.5237,11.4350,12.00
257,art,35,7.4077,-18.2362,11.0970,7.9511,-18.0064,11.2061,12.00
258,art,35,7.4077,-18.2362,11.0970,7.5340,-18.8227,11.1013,12.00
259,art,37,-3.9314,-15.0730,12.6788,-4.1697,-14.5306,12.7738,125.03
260,art,36,10.5227,-22.0525,6.1274,11.0850,-22.0943,5.9224,132.59
261,art,36,-8.7964,-22.3708,10.2265,-9.3332,-22.6091,10.1040,12.00
262,art,36,-8.1464,-21.8197,7.0267,-8.6831,-21.7805,6.7613,12.00
263,art,36,5.6374,-16.5237,11.4350,5.6056,-15.9268,11.4875,103.68
264,art,36,7.9511,-18.0064,11.2061,8.4304,-17.6604,11.3086,94.60
265,art,36,10.5860,-21.5788,7.8505,11.1441,-21.5129,8.0607,70.53
266,art,36,-8.7845,-22.2938,10.2237,-9.1308,-21.8510,10.4337,75.60
267,art,35,7.4077,-18.2362,11.0970,7.5340,-18.8227,11.1013,12.00
268,art,37,-3.9314,-15.0730,12.6788,-4.1697,-14.5306,12.7738,17.31
269,art,36,10.5227,-22.0525,6.1274,11.0877,-22.1053,5.9324,50.61
270,art,36,-8.7964,-22.3708,10.2265,-9.3332,-22.6091,10.1040,93.37
271,art,36,-8.1464,-21.8197,7.0267,-8.6831,-21.7805,6.7613,118.17
272,art,36,5.6374,-16.5237,11.4350,5.6056,-15.9268,11.4875,12.00
273,art,36,7.9511,-18.0064,11.2061,8.4304,-17.6604,11.3086,12.00
274,art,36,10.5860,-21.5788,7.8505,11.1441,-21.5129,8.0607,12.00
275,art,36,-8.7845,-22.2938,10.2237,-9.1308,-21.8510,10.4337,12.00
276,art,37,-3.9314,-15.0730,12.6788,-4.3575,-15.3536,12.3630,19.05
277,art,38,-4.1697,-14.5306,12.7738,-4.2782,-13.9723,12.9649,124.99
278,art,37,11.0850,-22.0943,5.9224,11.6395,-22.1254,5.6953,132.56
279,art,37,5.6056,-15.9268,11.4875,5.5686,-15.3289,11.5204,65.95
280,art,37,8.4304,-17.6604,11.3086,8.9091,-17.3141,11.4131,15.12
281,art,37,11.1441,-21.5129,8.0607,11.6983,-21.4288,8.2749,70.41
282,art,37,-9.1308,-21.8510,10.4337,-9.4701,-21.4012,10.6399,12.00
283,art,36,7.5340,-18.8227,11.1013,7.6604,-19.4093,11.1056,12.00
284,art,37,11.0877,-22.1053,5.9324,11.6574,-22.1857,5.7625,50.38
285,art,37,-9.3332,-22.6091,10.1040,-9.8753,-22.8370,9.9850,12.00
286,art,37,-8.6831,-21.7805,6.7613,-9.2064,-21.7313,6.4719,118.13
287,art,37,-3.9314,-15.0730,12.6788,-4.3575,-15.3536,12.3630,17.31
288,art,38,-4.1697,-14.5306,12.7738,-4.2782,-13.9723,12.9649,12.00
289,art,37,11.0850,-22.0943,5.9224,11.6395,-22.1254,5.6953,12.00
290,art,37,5.6056,-15.9268,11.4875,5.6855,-15.3348,11.5431,93.89
291,art,37,8.4304,-17.6604,11.3086,8.9091,-17.3141,11.4131,94.48
292,art,37,11.1441,-21.5129,8.0607,11.6983,-21.4288,8.2749,12.00
293,art,37,-9.1308,-21.8510,10.4337,-9.4701,-21.4012,10.6399,75.49
294,art,37,11.0877,-22.1053,5.9324,11.6574,-22.1857,5.7625,12.00
295,art,37,-9.3332,-22.6091,10.1040,-9.7757,-22.9790,9.9383,93.30
296,art,37,-8.6831,-21.7805,6.7613,-9.2064,-21.7313,6.4719,12.00
297,art,38,-4.1697,-14.5306,12.7738,-4.1021,-14.6527,13.3573,15.12
298,art,37,5.6056,-15.9268,11.4875,5.1431,-16.0138,11.8597,12.00
299,art,38,-4.3575,-15.3536,12.3630,-4.7968,-15.6466,12.0782,17.31
300,art,39,-4.2782,-13.9723,12.9649,-4.3661,-13.3913,13.0862,124.92
301,art,38,11.6395,-22.1254,5.6953,12.1822,-22.1978,5.4498,120.95
302,art,38,5.5686,-15.3289,11.5204,5.3131,-14.7880,11.4743,12.00
303,art,38,11.6983,-21.4288,8.2749,12.2536,-21.3524,8.4888,70.29
304,art,38,11.6574,-22.1857,5.7625,12.2207,-22.3603,5.6516,50.15
305,art,38,-9.2064,-21.7313,6.4719,-9.7026,-21.6644,6.1413,12.00
306,art,38,5.6855,-15.3348,11.5431,6.1275,-14.9311,11.5021,12.00
307,art,38,8.9091,-17.3141,11.4131,9.3879,-16.9715,11.5288,94.41
308,art,38,-9.4701,-21.4012,10.6399,-9.8819,-21.0123,10.8379,75.39
309,art,38,-9.7757,-22.9790,9.9383,-10.2181,-23.3488,9.7725,93.30
310,art,38,-4.1697,-14.5306,12.7738,-4.1021,-14.6527,13.3573,12.00
311,art,38,-4.3575,-15.3536,12.3630,-4.7968,-15.6466,12.0782,12.00
312,art,39,-4.2782,-13.9723,12.9649,-4.3661,-13.3913,13.0862,15.12
313,art,38,11.6395,-22.1254,5.6953,12.2070,-22.1661,5.5048,82.42
314,art,38,5.5686,-15.3289,11.5204,5.3131,-14.7880,11.4743,65.82
315,art,38,11.6983,-21.4288,8.2749,12.2536,-21.3524,8.4888,12.00
316,art,38,11.6574,-22.1857,5.7625,12.2207,-22.3603,5.6516,12.00
317,art,38,-9.2064,-21.7313,6.4719,-9.8024,-21.7989,6.4866,118.09
318,art,38,5.6855,-15.3348,11.5431,6.1275,-14.9311,11.5021,93.83
319,art,38,8.9091,-17.3141,11.4131,9.3879,-16.9715,11.5288,12.00
320,art,38,-9.4701,-21.4012,10.6399,-9.8819,-21.0123,10.8379,12.00
321,art,38,8.9091,-17.3141,11.4131,8.7610,-16.9811,10.9365,12.00
322,art,38,-4.3575,-15.3536,12.3630,-4.1464,-15.0884,11.8679,15.12
323,art,39,-4.1021,-14.6527,13.3573,-4.0345,-14.7748,13.9409,12.00
324,art,39,-4.7968,-15.6466,12.0782,-5.2392,-16.0219,12.2315,12.00
