id,sistema,nivel,x1_mm,y1_mm,z1_mm,x2_mm,y2_mm,z2_mm,radio_um
26,art,4,11.0446,15.2751,-17.2268,11.656,14.674,-17.5042,203.59
27,art,4,11.0446,15.2751,-17.2268,-4.487,-19.514,-0.6263,203.92
28,art,4,1.9954,25.9072,-4.1325,6.7733,25.3622,-5.2752,216.47
29,art,4,1.9954,25.9072,-4.1325,-6.566,-3.559,-0.8955,230.85
30,art,4,42.9552,12.156,-0.3928,38.2153,15.7138,-3.2846,220.34
31,art,4,42.9552,12.156,-0.3928,17.1982,-8.3572,4.131,221.43
32,art,4,14.1893,25.24,0.0024,8.0802,25.9367,1.8304,238.71
33,art,4,14.1893,25.24,0.0024,-4.0236,-17.6572,-8.1165,254.01
34,art,5,10.3958,7.3031,-20.6066,11.6139,15.7126,-16.8725,139.26
35,art,5,10.3958,7.3031,-20.6066,5.0178,-0.0786,-21.8814,131.54
36,art,5,4.7739,-11.8096,5.836,14.3893,-23.9446,8.5545,159.25
37,art,5,4.7739,-11.8096,5.836,17.5052,-11.7844,-11.2565,164.46
38,art,5,6.7963,24.6848,7.1628,-11.2281,16.1329,-1.461,166.0
39,art,5,6.7963,24.6848,7.1628,-7.7473,17.9414,15.75,158.82
40,art,5,6.7963,24.6848,7.1628,3.0662,20.9127,9.1508,159.39
41,art,5,6.7963,24.6848,7.1628,3.7871,22.1388,6.7278,165.53
42,art,5,9.2003,-5.8918,-6.0134,-7.8606,-7.3591,-5.1398,150.38
43,art,5,9.2003,-5.8918,-6.0134,9.3794,4.639,-16.143,156.21
44,art,5,9.2003,-5.8918,-6.0134,4.3185,-5.0326,-9.9085,158.01
45,art,5,9.2003,-5.8918,-6.0134,5.4294,-3.7231,-6.7554,148.1
46,art,5,9.2003,-5.8918,-6.0134,11.0395,-1.4806,-4.4011,157.14
47,art,5,9.2003,-5.8918,-6.0134,12.1316,-4.9965,-4.2606,149.24
48,art,5,25.674,9.6124,-16.8418,7.9512,10.6915,-6.2739,222.52
49,art,5,25.674,9.6124,-16.8418,41.6124,-4.6074,-6.7794,204.55
50,art,5,8.8867,-2.9776,21.4832,12.0496,15.3342,6.0334,184.42
51,art,5,8.8867,-2.9776,21.4832,9.4903,-3.2141,5.1223,172.05
52,art,5,8.8867,-2.9776,21.4832,11.1316,1.5407,19.4245,177.67
53,art,5,8.8867,-2.9776,21.4832,9.1177,-1.0929,18.1749,179.74
54,art,5,14.6783,24.553,4.565,6.3088,24.7377,-7.1279,184.09
55,art,5,14.6783,24.553,4.565,32.7627,14.4513,4.8131,199.24
56,art,5,12.4524,-2.597,-21.149,0.3577,10.6091,-20.1448,197.94
57,art,5,12.4524,-2.597,-21.149,-1.8919,-11.3825,-5.018,189.39
58,art,5,11.656,14.674,-17.5042,25.8014,12.3903,-11.0131,167.59
59,art,5,11.656,14.674,-17.5042,10.8629,14.1704,-2.2784,153.95
60,art,5,-4.487,-19.514,-0.6263,4.6688,-26.1139,2.4348,164.23
61,art,5,-4.487,-19.514,-0.6263,0.2721,-13.3428,13.1083,159.66
62,art,5,-4.487,-19.514,-0.6263,-9.1852,-20.9606,1.863,166.59
63,art,5,-4.487,-19.514,-0.6263,-7.4233,-22.0141,-0.7005,156.77
64,art,5,6.7733,25.3622,-5.2752,9.3242,25.3816,-4.3193,156.44
65,art,5,6.7733,25.3622,-5.2752,3.7144,6.1162,-5.1604,170.41
66,art,5,-6.566,-3.559,-0.8955,-20.2421,-17.3513,11.1307,183.56
67,art,5,-6.566,-3.559,-0.8955,-11.8979,6.8052,-19.8654,195.4
68,art,5,38.2153,15.7138,-3.2846,36.3294,5.2695,-13.8574,180.82
69,art,5,38.2153,15.7138,-3.2846,32.2193,19.3737,2.978,166.54
70,art,5,17.1982,-8.3572,4.131,33.4839,-16.3676,6.154,178.91
71,art,5,17.1982,-8.3572,4.131,13.2983,-22.6733,-0.1523,173.48
72,art,5,17.1982,-8.3572,4.131,20.3435,-9.6689,10.546,182.77
73,art,5,17.1982,-8.3572,4.131,17.4302,-11.1645,8.3643,168.5
74,art,5,17.1982,-8.3572,4.131,22.7502,-6.5203,1.109,183.22
75,art,5,17.1982,-8.3572,4.131,20.3388,-4.9985,4.4281,167.84
76,art,5,8.0802,25.9367,1.8304,24.193,14.7743,-3.1416,181.59
77,art,5,8.0802,25.9367,1.8304,0.2707,22.3241,-11.743,180.98
78,art,5,-4.0236,-17.6572,-8.1165,0.6974,-18.0229,9.5888,196.25
79,art,5,-4.0236,-17.6572,-8.1165,1.4029,0.2886,9.8996,218.51
80,art,5,-4.0236,-17.6572,-8.1165,-11.8897,-18.4389,-8.4953,210.41
81,art,5,-4.0236,-17.6572,-8.1165,-8.7266,-17.6044,-11.0436,206.96
82,art,6,17.5052,-11.7844,-11.2565,12.8624,-15.8588,-13.7908,130.36
83,art,6,17.5052,-11.7844,-11.2565,14.2144,-14.9992,-10.4326,135.5
84,art,6,-11.2281,16.1329,-1.461,-20.3978,19.3994,-3.7194,136.75
85,art,6,-11.2281,16.1329,-1.461,-15.1899,21.1791,-4.2481,133.5
86,art,6,-11.2281,16.1329,-1.461,-13.3663,9.3665,-3.4938,137.05
87,art,6,-11.2281,16.1329,-1.461,-8.9566,11.9617,-3.496,133.16
88,art,6,-11.2281,16.1329,-1.461,-14.8625,14.4395,3.4557,136.36
89,art,6,-11.2281,16.1329,-1.461,-15.1017,15.9893,0.7063,133.93
90,art,6,-11.2281,16.1329,-1.461,-5.4686,16.3673,0.7717,140.42
91,art,6,-11.2281,16.1329,-1.461,-8.9296,15.6652,2.1751,128.79
92,art,6,-7.7473,17.9414,15.75,-6.6983,10.8358,18.2631,126.38
93,art,6,-7.7473,17.9414,15.75,-9.1936,13.8431,18.2609,117.45
94,art,6,-7.7473,17.9414,15.75,-11.7255,21.4885,10.8515,120.71
95,art,6,-7.7473,17.9414,15.75,-12.0994,19.5988,13.7525,123.78
96,art,6,-7.8606,-7.3591,-5.1398,-9.7639,-4.606,-9.1422,115.56
97,art,6,-7.8606,-7.3591,-5.1398,-8.0643,-4.3911,-7.2584,117.05
98,art,6,7.9512,10.6915,-6.2739,4.0115,13.467,-5.3029,187.8
99,art,6,7.9512,10.6915,-6.2739,6.443,13.7681,-5.954,181.44
100,art,6,12.0496,15.3342,6.0334,8.8006,13.8594,12.6333,153.92
101,art,6,12.0496,15.3342,6.0334,10.4933,11.0095,8.5744,150.13
102,art,6,32.7627,14.4513,4.8131,27.4277,8.1935,11.1546,159.37
103,art,6,32.7627,14.4513,4.8131,26.5242,11.5007,7.0968,169.95
104,art,6,32.7627,14.4513,4.8131,35.3142,8.9367,4.6392,171.31
105,art,6,32.7627,14.4513,4.8131,34.3249,12.0486,1.6679,157.46
106,art,6,0.3577,10.6091,-20.1448,-3.6833,14.5415,-18.3123,160.2
107,art,6,0.3577,10.6091,-20.1448,0.0308,13.7231,-17.4208,162.12
108,art,6,0.2721,-13.3428,13.1083,-3.6853,-11.9964,17.3515,122.47
109,art,6,0.2721,-13.3428,13.1083,-0.6107,-14.7981,16.9145,126.13
110,art,6,-20.2421,-17.3513,11.1307,-30.8328,-12.5295,6.6298,144.74
111,art,6,-20.2421,-17.3513,11.1307,-25.0539,-7.0585,7.1955,132.82
112,art,6,-20.2421,-17.3513,11.1307,-15.5295,-13.8834,14.4045,141.66
113,art,6,-20.2421,-17.3513,11.1307,-15.5511,-17.3936,10.9907,136.87
114,art,6,-20.2421,-17.3513,11.1307,-23.3977,-19.4198,7.439,137.69
115,art,6,-20.2421,-17.3513,11.1307,-23.2979,-17.0789,9.0712,140.94
116,art,6,-11.8979,6.8052,-19.8654,-7.6242,5.5282,-16.9098,165.11
117,art,6,-11.8979,6.8052,-19.8654,-10.3188,3.6594,-18.5849,155.42
118,art,6,36.3294,5.2695,-13.8574,31.6755,2.6673,-7.1576,149.09
119,art,6,36.3294,5.2695,-13.8574,34.7756,0.9605,-9.9917,150.88
120,art,6,33.4839,-16.3676,6.154,33.5778,-10.3108,4.4021,144.74
121,art,6,33.4839,-16.3676,6.154,35.6251,-13.8521,3.2264,144.51
122,art,6,0.2707,22.3241,-11.743,-3.6057,22.0244,-8.7943,136.53
123,art,6,0.2707,22.3241,-11.743,-2.4735,20.6038,-10.6579,148.93
124,art,6,1.4029,0.2886,9.8996,-1.7271,4.5608,8.2624,179.32
125,art,6,1.4029,0.2886,9.8996,1.8667,4.049,9.0623,186.77
126,art,7,-30.8328,-12.5295,6.6298,-34.1332,-6.8241,0.9277,118.87
127,art,7,-30.8328,-12.5295,6.6298,-41.6359,-8.4513,5.4021,121.6
128,art,7,-25.0539,-7.0585,7.1955,-21.0488,-2.5457,13.8825,102.06
129,art,7,-25.0539,-7.0585,7.1955,-18.9967,-5.5985,8.1593,95.16
130,art,8,-34.1332,-6.8241,0.9277,-33.7551,3.5127,4.4673,88.58
131,art,8,-34.1332,-6.8241,0.9277,-38.0096,0.0122,2.0348,96.54
132,art,8,-34.1332,-6.8241,0.9277,-29.4155,-5.9918,-9.0137,96.41
133,art,8,-34.1332,-6.8241,0.9277,-31.1784,-10.0327,-4.8633,88.77
134,art,8,-41.6359,-8.4513,5.4021,-45.6991,-6.0971,1.6571,100.3
135,art,8,-41.6359,-8.4513,5.4021,-45.7806,-7.8054,5.6876,95.08
136,art,9,-33.7551,3.5127,4.4673,-33.1408,5.2717,-0.8093,64.26
137,art,9,-33.7551,3.5127,4.4673,-30.569,6.4462,1.2242,67.45
138,art,9,-38.0096,0.0122,2.0348,-41.3681,3.3678,5.8518,76.34
139,art,9,-38.0096,0.0122,2.0348,-38.7405,4.1878,2.4968,83.39
140,art,10,-33.1408,5.2717,-0.8093,-32.597,6.8288,-5.4806,48.13
141,art,10,-33.1408,5.2717,-0.8093,-30.2003,8.7874,-4.1112,50.39
142,art,10,-33.1408,5.2717,-0.8093,-37.0934,7.7068,0.3235,50.4
143,art,10,-33.1408,5.2717,-0.8093,-34.909,9.8027,-0.1732,48.13
144,art,10,-30.569,6.4462,1.2242,-31.3795,9.2567,3.4467,52.38
145,art,10,-30.569,6.4462,1.2242,-29.7796,11.376,2.6811,57.21
146,art,9,-29.4155,-5.9918,-9.0137,-25.3788,-4.374,-14.9871,82.3
147,art,9,-29.4155,-5.9918,-9.0137,-27.3275,-2.7915,-12.4993,77.33
148,art,9,-29.4155,-5.9918,-9.0137,-35.9019,-6.6827,-9.945,78.53
149,art,9,-29.4155,-5.9918,-9.0137,-31.8975,-8.8925,-11.6023,81.33
150,art,9,-29.4155,-5.9918,-9.0137,-25.1472,-5.8125,-5.7161,79.69
151,art,9,-29.4155,-5.9918,-9.0137,-27.5381,-6.9657,-5.8835,80.27
152,art,9,-31.1784,-10.0327,-4.8633,-25.6949,-14.1179,-2.9255,64.24
153,art,9,-31.1784,-10.0327,-4.8633,-29.3285,-14.5882,-5.6226,68.07
154,art,9,-31.1784,-10.0327,-4.8633,-35.6343,-12.828,-3.9134,63.49
155,art,9,-31.1784,-10.0327,-4.8633,-34.7259,-9.6033,-3.754,68.62
156,art,7,27.4277,8.1935,11.1546,22.6573,7.4551,14.6536,114.99
157,art,7,27.4277,8.1935,11.1546,25.7602,6.0781,14.3424,125.59
158,art,7,-20.3978,19.3994,-3.7194,-21.2284,16.4913,-9.9376,107.06
159,art,7,-20.3978,19.3994,-3.7194,-21.6235,21.1206,-8.074,112.85
160,art,8,-21.0488,-2.5457,13.8825,-20.7948,5.2991,15.2763,86.58
161,art,8,-21.0488,-2.5457,13.8825,-21.0154,2.6502,11.8477,81.42
162,art,8,-18.9967,-5.5985,8.1593,-18.0721,-4.6553,3.4692,72.47
163,art,8,-18.9967,-5.5985,8.1593,-19.3984,-3.5713,5.4459,71.1
164,art,11,-32.597,6.8288,-5.4806,-36.2503,6.3006,-7.9895,37.16
165,art,11,-32.597,6.8288,-5.4806,-35.8962,6.8957,-6.0391,36.86
166,art,9,-21.0154,2.6502,11.8477,-16.5799,3.6712,8.3102,61.0
167,art,9,-21.0154,2.6502,11.8477,-19.7995,5.0068,8.8062,62.68
168,art,7,8.8006,13.8594,12.6333,5.1478,12.6508,15.5903,119.41
169,art,7,8.8006,13.8594,12.6333,7.5782,13.4505,15.7761,127.94
170,art,11,-29.7796,11.376,2.6811,-30.8618,16.0325,0.8639,46.17
171,art,11,-29.7796,11.376,2.6811,-32.1692,13.5384,1.122,48.84
172,art,10,-25.3788,-4.374,-14.9871,-22.7069,0.8825,-15.3271,68.4
173,art,10,-25.3788,-4.374,-14.9871,-24.4483,-0.6312,-13.4973,66.81
174,art,6,20.3435,-9.6689,10.546,21.5177,-4.2995,14.3008,144.05
175,art,6,20.3435,-9.6689,10.546,20.8464,-8.9855,15.1276,157.66
176,art,6,17.4302,-11.1645,8.3643,13.3817,-10.6421,12.088,119.92
177,art,6,17.4302,-11.1645,8.3643,15.8381,-13.7454,10.7651,130.9
178,art,8,-21.2284,16.4913,-9.9376,-24.8697,13.4711,-11.0693,84.97
179,art,8,-21.2284,16.4913,-9.9376,-23.519,16.1387,-12.4321,78.21
180,art,4,20.1488,0.2807,-13.1363,18.2586,3.9396,-9.0841,190.18
181,art,4,20.1488,0.2807,-13.1363,21.0889,1.2419,-9.322,197.89
182,art,7,-15.5295,-13.8834,14.4045,-11.9059,-11.1575,10.2868,111.05
183,art,7,-15.5295,-13.8834,14.4045,-12.9493,-13.7982,10.9813,117.95
184,art,12,-36.2503,6.3006,-7.9895,-34.4155,7.6637,-10.4752,29.39
185,art,12,-36.2503,6.3006,-7.9895,-36.0857,7.5183,-10.025,29.87
186,art,8,-11.9059,-11.1575,10.2868,-13.2712,-11.5607,5.2675,82.84
187,art,8,-11.9059,-11.1575,10.2868,-12.8636,-9.7205,7.0688,85.95
188,art,10,-41.3681,3.3678,5.8518,-39.0369,5.0736,9.7558,54.95
189,art,10,-41.3681,3.3678,5.8518,-40.9774,2.6234,9.1458,58.27
190,art,7,35.3142,8.9367,4.6392,39.6306,5.4138,3.7892,143.76
191,art,7,35.3142,8.9367,4.6392,36.7823,5.5705,6.0807,140.64
192,art,8,22.6573,7.4551,14.6536,18.6761,4.8542,12.089,83.38
193,art,8,22.6573,7.4551,14.6536,21.5262,4.4806,12.61,87.29
194,art,7,-3.6853,-11.9964,17.3515,-1.5711,-7.4254,18.1415,93.09
195,art,7,-3.6853,-11.9964,17.3515,-1.3425,-9.5724,16.1813,97.33
196,art,11,-22.7069,0.8825,-15.3271,-20.8876,3.5398,-11.6054,56.61
197,art,11,-22.7069,0.8825,-15.3271,-23.8551,2.4003,-12.4554,53.29
198,art,7,-1.7271,4.5608,8.2624,-3.827,5.0836,3.7283,137.09
199,art,7,-1.7271,4.5608,8.2624,-5.0533,4.8089,7.1476,139.72
200,art,12,-32.1692,13.5384,1.122,-32.6976,14.65,4.6667,41.31
201,art,12,-32.1692,13.5384,1.122,-31.2351,14.0632,4.3236,38.48
202,ven,1,0.0,-25.5,-3.0,47.9433,-1.7085,2.6577,510.38
203,ven,1,0.0,-25.5,-3.0,35.1555,-17.4444,4.162,560.56
204,ven,2,47.9433,-1.7085,2.6577,13.6705,6.5437,-20.3875,389.86
205,ven,2,47.9433,-1.7085,2.6577,-0.6723,5.7853,21.4631,362.62
206,ven,2,47.9433,-1.7085,2.6577,42.1044,3.0706,-6.147,386.14
207,ven,2,47.9433,-1.7085,2.6577,40.9058,0.2197,-0.8975,367.54
208,ven,2,47.9433,-1.7085,2.6577,44.9495,-6.64,1.2584,387.44
209,ven,2,47.9433,-1.7085,2.6577,48.719,-5.037,0.294,365.87
210,ven,2,35.1555,-17.4444,4.162,16.4442,6.086,-20.0601,450.27
211,ven,2,35.1555,-17.4444,4.162,27.7115,-5.6693,17.4074,482.01
212,ven,2,35.1555,-17.4444,4.162,33.9792,-12.7845,-6.7992,451.44
213,ven,2,35.1555,-17.4444,4.162,29.9824,-14.4834,-1.7255,481.14
214,ven,3,13.6705,6.5437,-20.3875,-4.0322,15.1519,-17.9223,334.54
215,ven,3,13.6705,6.5437,-20.3875,-14.5029,18.41,14.324,306.62
216,ven,3,-0.6723,5.7853,21.4631,-10.0425,2.6057,21.4114,274.28
217,ven,3,-0.6723,5.7853,21.4631,-46.7582,-3.9642,4.6223,271.86
218,ven,3,16.4442,6.086,-20.0601,-4.0031,23.2684,-10.2325,335.66
219,ven,3,16.4442,6.086,-20.0601,-11.4425,16.9178,16.0683,344.67
220,ven,3,16.4442,6.086,-20.0601,22.9986,7.494,-16.7335,335.33
221,ven,3,16.4442,6.086,-20.0601,20.5565,4.8374,-17.0643,344.96
222,ven,3,27.7115,-5.6693,17.4074,24.0618,18.7519,10.9631,389.33
223,ven,3,27.7115,-5.6693,17.4074,9.8459,24.3716,-7.1755,404.46
224,ven,3,27.7115,-5.6693,17.4074,24.6406,-6.5515,10.5352,396.09
225,ven,3,27.7115,-5.6693,17.4074,28.6677,-8.1384,12.8104,398.33
226,ven,4,-4.0322,15.1519,-17.9223,7.0575,16.6961,-16.737,274.13
227,ven,4,-4.0322,15.1519,-17.9223,-10.2794,-10.155,19.7624,281.85
228,ven,4,-14.5029,18.41,14.324,-7.8183,21.3094,12.4912,214.26
229,ven,4,-14.5029,18.41,14.324,-5.1257,-19.6491,-12.1147,238.82
230,ven,4,-14.5029,18.41,14.324,-18.1764,13.6814,15.4529,221.92
231,ven,4,-14.5029,18.41,14.324,-17.7694,16.4602,16.253,233.49
232,ven,4,-10.0425,2.6057,21.4114,-9.4691,2.1649,21.4993,225.48
233,ven,4,-10.0425,2.6057,21.4114,-21.593,4.1841,-16.8525,211.27
234,ven,4,-10.0425,2.6057,21.4114,-15.0443,1.32,19.5689,222.22
235,ven,4,-10.0425,2.6057,21.4114,-12.4092,1.4512,18.6189,215.33
236,ven,4,-46.7582,-3.9642,4.6223,-36.2497,-2.7281,14.3992,219.94
237,ven,4,-46.7582,-3.9642,4.6223,-27.4297,-16.2347,-11.6618,208.48
238,ven,4,-46.7582,-3.9642,4.6223,-43.4851,1.7565,-5.0267,205.26
239,ven,4,-46.7582,-3.9642,4.6223,-41.1833,1.446,2.0619,222.31
240,ven,4,-4.0031,23.2684,-10.2325,-5.8387,22.3381,-11.4209,261.04
241,ven,4,-4.0031,23.2684,-10.2325,9.3405,-7.1736,20.7422,262.49
242,ven,4,-11.4425,16.9178,16.0683,-9.5743,18.1231,15.3939,278.15
243,ven,4,-11.4425,16.9178,16.0683,-14.4247,-20.7423,-0.3602,277.73
244,ven,4,24.0618,18.7519,10.9631,8.7729,24.1794,7.8802,313.89
245,ven,4,24.0618,18.7519,10.9631,10.4522,-18.0253,7.1445,285.26
246,ven,4,24.0618,18.7519,10.9631,27.2918,12.6346,13.8509,307.94
247,ven,4,24.0618,18.7519,10.9631,25.5597,13.7232,10.9028,293.51
248,ven,4,9.8459,24.3716,-7.1755,8.3889,23.3261,-9.5712,333.7
249,ven,4,9.8459,24.3716,-7.1755,-15.8817,-19.0712,-14.2711,322.38
250,ven,5,7.0575,16.6961,-16.737,-1.216,16.4636,-17.1891,201.48
251,ven,5,7.0575,16.6961,-16.737,4.5307,20.7045,-13.4932,223.22
252,ven,5,-10.2794,-10.155,19.7624,-0.3083,-0.5899,21.9941,223.03
253,ven,5,-10.2794,-10.155,19.7624,-32.5026,6.6531,8.0217,231.5
254,ven,5,-10.2794,-10.155,19.7624,-6.2802,-7.9569,17.715,225.62
255,ven,5,-10.2794,-10.155,19.7624,-9.3469,-6.8191,19.2523,229.2
256,ven,5,-7.8183,21.3094,12.4912,-6.2102,9.329,20.3861,161.78
257,ven,5,-7.8183,21.3094,12.4912,-10.7256,25.6152,2.1401,149.74
258,ven,5,-5.1257,-19.6491,-12.1147,3.0483,-2.187,-7.0321,188.5
259,ven,5,-5.1257,-19.6491,-12.1147,13.6398,-3.0203,-6.4287,209.66
260,ven,5,-9.4691,2.1649,21.4993,7.6332,-2.5937,8.4073,187.12
261,ven,5,-9.4691,2.1649,21.4993,-13.8633,5.0852,4.8181,183.93
262,ven,5,-21.593,4.1841,-16.8525,-8.482,12.9635,-18.7732,167.64
263,ven,5,-21.593,4.1841,-16.8525,-20.5246,14.4707,-6.7249,150.37
264,ven,5,-21.593,4.1841,-16.8525,-27.7317,6.6226,-13.81,160.77
265,ven,5,-21.593,4.1841,-16.8525,-25.2487,7.6266,-16.0166,159.32
266,ven,5,-36.2497,-2.7281,14.3992,-20.8934,-11.8139,17.2304,187.63
267,ven,5,-36.2497,-2.7281,14.3992,-21.73,-12.7319,7.8604,170.41
268,ven,5,-36.2497,-2.7281,14.3992,-30.3174,0.2052,16.0218,184.49
269,ven,5,-36.2497,-2.7281,14.3992,-32.172,-1.7827,12.1125,174.83
270,ven,5,-27.4297,-16.2347,-11.6618,-20.4401,-22.6296,6.485,161.03
271,ven,5,-27.4297,-16.2347,-11.6618,-34.0392,-9.7235,4.9048,157.67
272,ven,5,-5.8387,22.3381,-11.4209,-6.7507,23.1796,-10.0729,213.34
273,ven,5,-5.8387,22.3381,-11.4209,-10.6526,21.8633,-11.3405,198.34
274,ven,5,-5.8387,22.3381,-11.4209,-5.2835,17.2349,-8.6839,212.02
275,ven,5,-5.8387,22.3381,-11.4209,-2.7089,20.6603,-9.4279,200.11
276,ven,5,9.3405,-7.1736,20.7422,-8.6341,-12.9942,17.8887,211.08
277,ven,5,9.3405,-7.1736,20.7422,-1.4784,11.7582,19.686,206.95
278,ven,5,-9.5743,18.1231,15.3939,11.7177,1.1851,7.1277,224.57
279,ven,5,-9.5743,18.1231,15.3939,-2.545,26.3485,-0.7394,217.09
280,ven,5,-14.4247,-20.7423,-0.3602,-7.0765,3.0685,-1.3358,207.69
281,ven,5,-14.4247,-20.7423,-0.3602,-0.2038,-21.6042,-12.6437,230.17
282,ven,5,-14.4247,-20.7423,-0.3602,-9.7795,-14.3941,0.0218,227.82
283,ven,5,-14.4247,-20.7423,-0.3602,-13.894,-15.2569,-0.5026,211.22
284,ven,5,8.7729,24.1794,7.8802,13.3229,22.5497,-9.7062,273.86
285,ven,5,8.7729,24.1794,7.8802,5.8757,20.4583,-13.646,246.81
286,ven,5,8.7729,24.1794,7.8802,12.5553,20.8693,8.3494,266.31
287,ven,5,8.7729,24.1794,7.8802,9.6783,21.2907,6.0574,257.15
288,ven,5,10.4522,-18.0253,7.1445,-2.5407,-26.0621,3.3133,200.62
289,ven,5,10.4522,-18.0253,7.1445,11.4853,-17.5115,15.6138,218.75
290,ven,5,10.4522,-18.0253,7.1445,16.3389,-16.8701,7.5405,211.16
291,ven,5,10.4522,-18.0253,7.1445,13.6761,-18.1681,4.4432,209.96
292,ven,5,10.4522,-18.0253,7.1445,8.7259,-14.5307,4.3206,206.54
293,ven,5,10.4522,-18.0253,7.1445,11.2501,-16.5388,4.2281,214.26
294,ven,5,8.3889,23.3261,-9.5712,2.867,14.9296,10.2463,262.07
295,ven,5,8.3889,23.3261,-9.5712,-8.151,21.3335,-12.4184,277.53
296,ven,5,-15.8817,-19.0712,-14.2711,-9.7543,-25.7805,1.6703,245.65
297,ven,5,-15.8817,-19.0712,-14.2711,-24.2761,-9.4424,-17.3298,254.02
298,ven,5,-15.8817,-19.0712,-14.2711,-14.9881,-14.5219,-11.2081,238.76
299,ven,5,-15.8817,-19.0712,-14.2711,-13.089,-17.1112,-12.4033,259.32
300,ven,6,-32.5026,6.6531,8.0217,-32.9818,12.2131,8.4381,192.72
301,ven,6,-32.5026,6.6531,8.0217,-33.2873,9.9282,10.0225,182.19
302,ven,6,3.0483,-2.187,-7.0321,2.5697,-3.2225,-15.6265,141.5
303,ven,6,3.0483,-2.187,-7.0321,0.0335,-0.7293,-12.0934,133.5
304,ven,6,3.0483,-2.187,-7.0321,4.4152,-7.1758,-5.5943,142.79
305,ven,6,3.0483,-2.187,-7.0321,2.1981,-4.1404,-3.9361,131.74
306,ven,6,13.6398,-3.0203,-6.4287,15.0413,-11.4078,-11.3705,179.31
307,ven,6,13.6398,-3.0203,-6.4287,16.6332,-9.2203,-6.412,171.77
308,ven,6,7.6332,-2.5937,8.4073,2.6148,-6.5859,6.9647,149.36
309,ven,6,7.6332,-2.5937,8.4073,3.2133,-2.9451,9.6364,150.78
310,ven,6,-13.8633,5.0852,4.8181,-11.2288,-0.2922,7.8024,142.31
311,ven,6,-13.8633,5.0852,4.8181,-13.3451,3.9734,9.338,146.28
312,ven,6,-20.5246,14.4707,-6.7249,-27.1598,17.2703,-2.8985,106.75
313,ven,6,-20.5246,14.4707,-6.7249,-24.435,14.5896,-2.5677,112.25
314,ven,6,-21.73,-12.7319,7.8604,-22.0729,-8.5085,1.0335,128.8
315,ven,6,-21.73,-12.7319,7.8604,-23.9809,-8.8029,4.524,122.25
316,ven,6,-20.4401,-22.6296,6.485,-17.9826,-20.7394,10.5327,129.8
317,ven,6,-20.4401,-22.6296,6.485,-19.8043,-21.2573,9.4427,129.11
318,ven,6,-34.0392,-9.7235,4.9048,-33.0275,-6.0326,-0.7785,120.39
319,ven,6,-34.0392,-9.7235,4.9048,-34.7635,-5.7529,2.3138,126.15
320,ven,6,11.7177,1.1851,7.1277,16.3733,4.6518,13.0428,179.65
321,ven,6,11.7177,1.1851,7.1277,13.0357,6.5047,9.0299,183.92
322,ven,6,13.3229,22.5497,-9.7062,17.5409,15.1242,-7.2696,226.65
323,ven,6,13.3229,22.5497,-9.7062,18.5645,19.2223,-9.3914,231.84
324,ven,6,2.867,14.9296,10.2463,4.7867,14.7512,3.931,201.7
325,ven,6,2.867,14.9296,10.2463,2.5917,12.8559,6.1247,197.76
