id,sistema,nivel,x1_mm,y1_mm,z1_mm,x2_mm,y2_mm,z2_mm,radio_um
723,ven,7,-26.2643,-6.5739,17.9591,-28.131,-2.3623,16.1727,85.14
724,ven,7,-16.8246,-13.7786,-10.2869,-14.28,-11.0178,-11.2531,86.24
725,ven,7,-16.8246,-13.7786,-10.2869,-18.4033,-11.1538,-11.3291,88.31
726,ven,7,-20.2344,-14.7645,-4.7303,-24.5676,-14.4118,-5.9036,104.99
727,ven,7,-20.2344,-14.7645,-4.7303,-24.2219,-14.9763,-6.1774,101.12
728,ven,7,-12.3999,-22.8929,9.9674,-11.0441,-21.497,12.2043,77.67
729,ven,7,-12.3999,-22.8929,9.9674,-12.298,-20.5944,13.0108,86.67
730,ven,7,-18.8954,-21.6977,3.6861,-19.1146,-18.5942,6.6991,78.02
731,ven,7,-18.8954,-21.6977,3.6861,-20.7885,-23.1585,4.5488,72.19
732,ven,7,6.7582,-20.7843,6.1417,13.3272,-21.1286,9.0997,136.04
733,ven,7,6.7582,-20.7843,6.1417,2.1877,-22.2293,2.0891,137.11
734,ven,7,8.465,-12.0028,-5.6215,10.4788,-7.2521,-0.23,167.83
735,ven,7,8.465,-12.0028,-5.6215,8.7261,-20.7006,-3.253,175.86
736,ven,7,-4.7453,-19.1453,-15.3579,-0.1173,-17.8051,-14.996,120.06
737,ven,7,-4.7453,-19.1453,-15.3579,-8.3936,-15.9945,-16.1685,106.99
738,ven,7,11.0227,-15.1507,-3.395,13.0008,-20.825,-6.6034,138.01
739,ven,7,11.0227,-15.1507,-3.395,9.968,-20.0482,-7.7232,152.96
740,ven,7,2.5351,-21.6461,-12.975,0.2156,-21.5859,-13.0949,147.85
741,ven,7,2.5351,-21.6461,-12.975,6.5214,-23.3799,-10.3285,162.64
742,ven,7,0.6287,-24.6434,-8.5584,0.2199,-26.9606,-1.9287,144.95
743,ven,7,0.6287,-24.6434,-8.5584,4.8357,-20.0184,-5.2104,134.0
744,ven,7,-19.9169,-17.6731,14.0072,-16.2885,-13.8884,10.1298,131.24
745,ven,7,-19.9169,-17.6731,14.0072,-21.4764,-19.7088,8.9584,118.63
746,ven,7,-5.9203,-23.3949,7.2097,-4.5083,-24.8944,-0.0338,160.65
747,ven,7,-5.9203,-23.3949,7.2097,-4.8797,-17.9667,8.7916,148.61
748,ven,7,9.9685,-16.4693,-14.7586,12.1998,-18.7543,-14.8343,98.03
749,ven,7,9.9685,-16.4693,-14.7586,5.7206,-16.6967,-15.7687,90.24
750,ven,7,15.252,-11.5793,-15.0567,19.5704,-9.1602,-14.5197,96.78
751,ven,7,15.252,-11.5793,-15.0567,19.6604,-11.021,-12.4993,100.38
752,ven,7,-5.9769,-2.2939,-12.1497,-4.2466,-6.7877,-9.3601,114.2
753,ven,7,-5.9769,-2.2939,-12.1497,-8.6832,-5.3507,-11.4047,109.22
754,ven,7,-14.1006,-5.4004,-1.3035,-11.4275,-3.6723,0.0315,92.92
755,ven,7,-14.1006,-5.4004,-1.3035,-16.1933,-8.5367,-2.257,94.74
756,ven,7,-4.9066,-26.5646,0.1813,-6.0267,-26.3064,2.6425,119.92
757,ven,7,-4.9066,-26.5646,0.1813,-4.4147,-26.4408,-2.3532,134.76
758,ven,7,4.4582,-25.8987,-5.0161,4.067,-26.0634,2.5726,131.89
759,ven,7,4.4582,-25.8987,-5.0161,7.2439,-25.7173,-4.9931,129.32
760,ven,7,12.9606,-9.1844,3.0572,11.8038,-5.4515,6.073,114.4
761,ven,7,12.9606,-9.1844,3.0572,13.5079,-5.8013,-0.6217,120.79
762,ven,7,14.2484,-13.5464,4.0801,13.9416,-16.0326,1.7454,96.34
763,ven,7,14.2484,-13.5464,4.0801,12.9329,-11.1328,6.8417,102.85
764,ven,8,-9.9177,-21.702,7.6308,-11.9176,-22.4012,6.9341,95.48
765,ven,8,-9.9177,-21.702,7.6308,-12.5176,-20.2447,7.2872,95.65
766,ven,8,-8.6384,-22.9228,5.6017,-9.381,-24.0464,7.4689,80.91
767,ven,8,-8.6384,-22.9228,5.6017,-10.1705,-21.5517,6.3534,87.94
768,ven,8,-6.5626,-21.1941,0.8592,-4.9668,-22.1868,1.812,85.04
769,ven,8,-6.5626,-21.1941,0.8592,-5.6744,-23.3297,1.5893,82.24
770,ven,8,-3.5704,-26.4654,2.4553,-1.3369,-25.2735,4.9746,110.31
771,ven,8,-3.5704,-26.4654,2.4553,-4.0009,-24.6414,3.9412,102.01
772,ven,8,12.5669,7.9094,3.4929,13.4315,9.5028,1.9889,101.54
773,ven,8,12.5669,7.9094,3.4929,12.865,10.9489,4.3157,112.41
774,ven,8,16.2878,6.9479,-0.3047,17.4458,3.8882,0.3003,100.0
775,ven,8,16.2878,6.9479,-0.3047,17.3963,9.3003,-1.6807,101.72
776,ven,8,-5.0418,2.227,4.4824,-3.7623,0.8303,3.3516,94.05
777,ven,8,-5.0418,2.227,4.4824,-5.8259,4.0093,3.5892,87.98
778,ven,8,-4.5689,-4.2383,-2.1614,-2.909,-2.7218,-2.8938,85.68
779,ven,8,-4.5689,-4.2383,-2.1614,-2.9613,-3.4101,-1.4705,82.17
780,ven,8,6.3138,-26.763,-3.4913,6.6106,-26.3277,-2.1637,103.68
781,ven,8,6.3138,-26.763,-3.4913,8.0875,-26.054,-1.0231,99.05
782,ven,8,8.3391,-25.4123,-5.6775,7.106,-23.5927,-6.8123,105.21
783,ven,8,8.3391,-25.4123,-5.6775,7.3038,-25.7091,-5.0042,117.57
784,ven,8,9.2612,-9.4635,-9.3343,9.3838,-9.9042,-11.6666,105.06
785,ven,8,9.2612,-9.4635,-9.3343,6.0989,-8.0196,-7.5357,111.28
786,ven,8,13.8705,-16.26,-16.4836,14.2376,-14.3957,-16.5085,93.41
787,ven,8,13.8705,-16.26,-16.4836,16.6004,-16.0732,-15.7243,104.23
788,ven,8,-7.3072,-7.8695,21.0006,-8.8844,-7.6355,20.9348,124.66
789,ven,8,-7.3072,-7.8695,21.0006,-4.531,-6.2539,20.2021,112.65
790,ven,8,0.3823,-7.4776,14.5135,2.0683,-6.7984,18.5543,144.03
791,ven,8,0.3823,-7.4776,14.5135,-0.5362,-5.9137,12.2761,138.13
792,ven,8,-9.3222,-15.4663,17.635,-7.3875,-15.2742,17.938,114.34
793,ven,8,-9.3222,-15.4663,17.635,-7.6294,-14.9135,16.0908,108.29
794,ven,8,-19.9071,-17.4963,14.8697,-17.9975,-15.9339,16.8548,130.61
795,ven,8,-19.9071,-17.4963,14.8697,-15.6017,-17.4173,15.8241,133.67
796,ven,8,13.4138,-19.3847,-7.804,14.0371,-16.5511,-7.9055,104.37
797,ven,8,13.4138,-19.3847,-7.804,12.6576,-20.7875,-9.1546,93.33
798,ven,8,14.7311,-19.9022,-9.0056,13.2537,-20.5801,-12.3441,121.87
799,ven,8,14.7311,-19.9022,-9.0056,11.487,-20.6349,-10.3287,134.44
800,ven,8,12.3296,-23.0412,4.1352,14.4267,-21.0556,5.513,109.63
801,ven,8,12.3296,-23.0412,4.1352,11.0976,-22.3725,7.3016,112.18
802,ven,8,8.4914,-19.5462,3.3046,9.4268,-18.9104,0.2082,108.88
803,ven,8,8.4914,-19.5462,3.3046,8.4909,-20.3019,6.1628,103.81
804,ven,8,-32.8127,-19.8063,0.1732,-33.1723,-20.098,-2.9301,105.52
805,ven,8,-32.8127,-19.8063,0.1732,-34.2918,-19.3546,2.2555,97.0
806,ven,8,-26.6735,-19.4859,-2.2182,-23.7763,-18.2388,-2.2119,108.6
807,ven,8,-26.6735,-19.4859,-2.2182,-28.0688,-21.4695,0.3376,115.73
808,ven,8,-19.6647,-12.4837,1.0376,-18.7874,-9.2131,3.0769,126.36
809,ven,8,-19.6647,-12.4837,1.0376,-17.367,-14.7809,1.2881,114.75
810,ven,8,-21.4136,-14.1024,3.7864,-19.4801,-14.767,6.597,114.11
811,ven,8,-21.4136,-14.1024,3.7864,-19.5131,-11.8992,4.6811,112.6
812,ven,8,0.3279,-24.401,-2.0113,0.9178,-27.0494,-1.7731,125.14
813,ven,8,0.3279,-24.401,-2.0113,0.8024,-24.2907,0.9752,127.76
814,ven,8,-2.5927,-21.401,-10.573,-4.532,-24.2382,-7.5566,149.13
815,ven,8,-2.5927,-21.401,-10.573,-4.2456,-18.9709,-9.6227,143.65
816,ven,8,-4.9057,-17.9477,-9.1081,-4.6833,-17.2893,-12.259,106.94
817,ven,8,-4.9057,-17.9477,-9.1081,-5.477,-19.7205,-8.0292,99.19
818,ven,8,-4.7685,-16.3164,-6.9812,-3.8551,-17.6311,-10.8896,130.91
819,ven,8,-4.7685,-16.3164,-6.9812,-2.5936,-19.6888,-8.6613,134.31
820,ven,8,-12.8702,-20.3557,-0.9992,-12.1511,-24.95,0.1863,189.52
821,ven,8,-12.8702,-20.3557,-0.9992,-7.8783,-20.815,-0.5294,187.73
822,ven,8,-10.3259,-22.7911,7.7307,-9.3,-19.7695,3.1217,171.53
823,ven,8,-10.3259,-22.7911,7.7307,-12.1842,-26.0387,3.6012,167.69
824,ven,8,1.8166,-14.3679,8.1098,3.8393,-17.3086,8.4762,136.73
825,ven,8,1.8166,-14.3679,8.1098,-0.9269,-10.5705,7.4073,149.7
826,ven,8,5.7153,-18.5885,10.7003,4.6308,-19.2362,7.5002,131.2
827,ven,8,5.7153,-18.5885,10.7003,2.1631,-18.0265,13.2173,131.78
828,ven,8,-17.2025,-12.7975,-18.3682,-16.3205,-13.9786,-17.4452,96.15
829,ven,8,-17.2025,-12.7975,-18.3682,-13.885,-11.3667,-19.1182,98.84
830,ven,8,-7.0371,-17.3862,-16.962,-5.9718,-14.3124,-18.1545,119.67
831,ven,8,-7.0371,-17.3862,-16.962,-6.4282,-18.1562,-16.0501,116.01
832,ven,8,-8.5073,-24.4507,-7.2823,-6.0222,-23.4672,-4.5417,125.93
833,ven,8,-8.5073,-24.4507,-7.2823,-8.0468,-24.8389,-4.4798,123.82
834,ven,8,-1.7373,-19.4955,-15.1822,-2.6955,-20.9155,-13.7757,124.79
835,ven,8,-1.7373,-19.4955,-15.1822,-2.4969,-21.519,-13.1225,134.6
836,ven,8,6.3355,-8.2007,-20.9778,3.9606,-8.1698,-21.3907,89.34
837,ven,8,6.3355,-8.2007,-20.9778,3.9012,-6.9987,-21.3987,97.31
838,ven,8,4.8267,-16.7996,-17.8317,4.8872,-18.4904,-15.8966,98.67
839,ven,8,4.8267,-16.7996,-17.8317,4.5753,-15.9928,-17.6952,110.16
840,ven,8,15.938,-10.3631,-19.2196,14.2291,-10.2383,-19.5527,79.99
841,ven,8,15.938,-10.3631,-19.2196,16.0514,-9.5173,-17.3981,86.58
842,ven,8,13.965,-9.6804,-19.2616,14.9678,-8.4753,-18.9989,65.49
843,ven,8,13.965,-9.6804,-19.2616,11.5823,-9.5794,-19.726,73.98
844,ven,8,-15.6463,-4.5634,-6.5775,-18.0097,-5.5233,-7.63,99.78
845,ven,8,-15.6463,-4.5634,-6.5775,-13.7791,-3.0995,-6.4912,104.25
846,ven,8,-15.7011,-4.761,-9.5312,-13.4538,-5.955,-9.6173,109.02
847,ven,8,-15.7011,-4.761,-9.5312,-15.6105,-7.4647,-6.518,114.85
848,ven,8,-14.7553,10.2761,-16.4372,-16.236,12.9477,-15.0639,122.48
849,ven,8,-14.7553,10.2761,-16.4372,-10.5694,11.4141,-17.6816,132.22
850,ven,8,-12.8179,18.1139,-15.2728,-12.9476,17.2759,-15.9111,101.54
851,ven,8,-12.8179,18.1139,-15.2728,-15.5615,18.3086,-15.2805,113.04
852,ven,8,-4.1756,-11.9821,-14.7917,-6.0675,-12.5183,-17.3773,114.63
853,ven,8,-4.1756,-11.9821,-14.7917,-5.6826,-14.3439,-13.4361,109.95
854,ven,8,3.868,-12.4489,-15.6941,3.756,-13.7903,-17.9629,108.6
855,ven,8,3.868,-12.4489,-15.6941,6.1748,-10.7061,-14.7912,106.68
856,ven,8,3.2685,-14.1475,-18.8112,4.5846,-10.3401,-20.2175,151.37
857,ven,8,3.2685,-14.1475,-18.8112,5.3331,-16.275,-17.4712,160.23
858,ven,8,3.0252,-9.0031,-21.8615,3.4643,-5.8222,-19.5311,129.63
859,ven,8,3.0252,-9.0031,-21.8615,2.6287,-8.215,-17.4388,132.13
860,ven,8,-5.4559,-3.0796,22.1378,-6.9494,-3.1832,20.7091,82.24
861,ven,8,-5.4559,-3.0796,22.1378,-3.4407,-2.1688,22.0887,88.92
862,ven,8,-10.5878,-3.6427,13.3842,-10.0593,-1.1641,12.8666,88.68
863,ven,8,-10.5878,-3.6427,13.3842,-8.8687,-0.6785,14.2185,99.69
864,ven,8,2.7398,-3.2926,22.045,1.696,-4.3786,21.9352,75.7
865,ven,8,2.7398,-3.2926,22.045,2.173,-1.6849,21.0377,74.43
866,ven,8,-1.4752,-4.4512,21.1198,-1.3925,-5.9522,21.9271,63.22
867,ven,8,-1.4752,-4.4512,21.1198,-2.3552,-3.1699,19.9864,61.52
868,ven,8,17.7821,7.7594,19.2374,17.6171,9.2952,16.3126,103.58
869,ven,8,17.7821,7.7594,19.2374,19.1231,6.0284,17.4464,93.23
870,ven,8,18.2544,12.6457,17.7529,17.9579,11.7086,18.2546,72.23
871,ven,8,18.2544,12.6457,17.7529,16.8897,12.646,15.5693,80.63
872,ven,8,23.6608,11.1167,15.0323,25.2288,12.6728,16.6299,118.62
873,ven,8,23.6608,11.1167,15.0323,19.2736,11.2049,14.7436,126.24
874,ven,8,17.8329,19.0299,14.5818,16.8297,17.9501,14.5872,109.75
875,ven,8,17.8329,19.0299,14.5818,17.3677,19.8993,11.9258,114.99
876,ven,8,-2.8733,22.2973,6.5738,-3.7307,20.0773,4.964,118.05
877,ven,8,-2.8733,22.2973,6.5738,-1.7011,19.9306,7.5445,117.93
878,ven,8,-8.2676,12.9267,2.7656,-9.128,15.64,1.2286,95.96
879,ven,8,-8.2676,12.9267,2.7656,-8.0056,11.4456,3.9018,89.68
880,ven,8,-9.5757,9.6381,12.4309,-10.7027,7.8859,8.6092,132.73
881,ven,8,-9.5757,9.6381,12.4309,-11.9651,12.825,14.1859,133.16
882,ven,8,-2.7148,4.9686,3.5112,-1.3058,2.3529,3.038,113.27
883,ven,8,-2.7148,4.9686,3.5112,-2.2539,7.7794,3.5,106.34
884,ven,8,21.8365,16.8944,10.2772,24.3977,15.3026,10.6107,108.26
885,ven,8,21.8365,16.8944,10.2772,23.2706,19.9733,7.7916,118.66
886,ven,8,22.8497,8.8909,17.3615,22.5266,9.8692,17.9605,147.62
887,ven,8,22.8497,8.8909,17.3615,24.9665,8.3651,12.6989,154.32
888,ven,8,13.9947,15.5044,11.2806,14.7871,14.7231,14.4246,110.28
889,ven,8,13.9947,15.5044,11.2806,14.2607,18.6282,10.9478,113.36
890,ven,8,15.8145,21.06,11.6356,16.8911,22.7545,9.1767,116.73
891,ven,8,15.8145,21.06,11.6356,17.7379,21.7175,10.5292,107.87
892,ven,8,-39.686,-14.7917,0.6486,-39.5743,-14.5041,2.7759,88.85
893,ven,8,-39.686,-14.7917,0.6486,-37.0169,-15.264,-0.3864,90.81
894,ven,8,-41.0713,-11.3268,7.5792,-40.4297,-11.2671,9.7518,89.29
895,ven,8,-41.0713,-11.3268,7.5792,-40.1655,-13.2399,6.3254,91.57
896,ven,8,-34.1585,-2.3584,17.119,-34.7211,-2.1585,15.5803,98.05
897,ven,8,-34.1585,-2.3584,17.119,-30.6905,-3.8722,17.0306,97.92
898,ven,8,-32.2704,-10.5867,14.4779,-31.7527,-9.4721,15.7279,74.99
899,ven,8,-32.2704,-10.5867,14.4779,-34.0123,-10.5233,13.2361,80.65
900,ven,8,-11.1243,-4.0288,8.3265,-11.1535,-3.8053,10.7499,109.29
901,ven,8,-11.1243,-4.0288,8.3265,-10.0939,-4.6449,10.5677,106.84
902,ven,8,-14.7046,-1.6687,-1.0784,-16.358,-0.4628,-1.8226,89.14
903,ven,8,-14.7046,-1.6687,-1.0784,-14.2635,-1.5797,1.6563,100.8
904,ven,8,-11.1513,-12.9633,1.2262,-8.9187,-11.7248,1.3896,81.82
905,ven,8,-11.1513,-12.9633,1.2262,-11.7018,-13.8031,3.6149,84.28
906,ven,8,-3.4041,-17.9992,4.8125,-1.3195,-18.1667,2.3917,102.21
907,ven,8,-3.4041,-17.9992,4.8125,-3.4277,-17.4701,8.2773,102.0
908,ven,8,-5.2338,-19.0538,16.5436,-3.9175,-17.3351,16.8288,103.32
909,ven,8,-5.2338,-19.0538,16.5436,-6.0266,-17.5181,17.3063,94.8
910,ven,8,-15.0649,-18.9851,13.4663,-14.9649,-18.6431,14.4024,81.22
911,ven,8,-15.0649,-18.9851,13.4663,-13.7939,-16.5052,14.2787,85.01
912,ven,8,-5.1458,-14.8006,3.5701,-6.0859,-15.2067,4.9451,67.32
913,ven,8,-5.1458,-14.8006,3.5701,-6.4219,-14.2408,4.2339,67.43
914,ven,8,-11.1722,-15.3871,2.8433,-10.9387,-13.7061,2.0872,77.64
915,ven,8,-11.1722,-15.3871,2.8433,-11.801,-12.9936,2.7386,75.2
916,ven,8,-14.6386,-22.4882,5.8271,-15.5167,-23.712,6.9978,68.47
917,ven,8,-14.6386,-22.4882,5.8271,-15.9777,-23.6025,5.6811,62.01
918,ven,8,-16.8252,-24.5538,4.2311,-15.8368,-24.9325,3.3996,70.59
919,ven,8,-16.8252,-24.5538,4.2311,-15.828,-24.3528,5.7016,76.46
920,ven,8,-4.9777,-25.5786,6.098,-6.7038,-25.903,6.5579,84.86
921,ven,8,-4.9777,-25.5786,6.098,-3.7675,-24.7264,8.2188,87.36
922,ven,8,-12.4712,-24.6863,6.2981,-14.1404,-23.5622,6.4855,68.37
923,ven,8,-12.4712,-24.6863,6.2981,-12.2937,-23.5221,7.7335,74.54
924,ven,8,-9.047,-20.8072,11.5091,-8.6392,-19.5476,13.3353,80.98
925,ven,8,-9.047,-20.8072,11.5091,-11.0014,-22.5185,12.2104,88.18
926,ven,8,-11.7091,-22.3597,8.9674,-13.8665,-23.0512,10.3365,100.74
927,ven,8,-11.7091,-22.3597,8.9674,-12.591,-20.8895,6.8877,93.43
928,ven,8,-9.2952,-18.7803,6.3306,-10.0707,-17.9312,4.0866,109.06
929,ven,8,-9.2952,-18.7803,6.3306,-9.5053,-16.9029,7.9344,112.67
930,ven,8,-14.5235,-17.729,9.1157,-15.1486,-17.9878,11.5028,91.66
931,ven,8,-14.5235,-17.729,9.1157,-12.5323,-19.5344,10.0048,87.62
932,ven,8,-29.9523,3.9463,13.9667,-31.2579,3.8904,13.3849,67.39
933,ven,8,-29.9523,3.9463,13.9667,-30.2874,4.448,11.3703,76.09
934,ven,8,-33.1295,-1.8215,10.9616,-35.3445,-1.5702,12.71,89.73
935,ven,8,-33.1295,-1.8215,10.9616,-35.7596,-1.1426,11.2036,88.6
936,ven,8,-24.154,-6.329,15.0329,-24.4107,-8.1126,14.2383,58.08
937,ven,8,-24.154,-6.329,15.0329,-24.8701,-7.9147,15.7985,56.76
938,ven,8,-28.131,-2.3623,16.1727,-30.312,-2.5234,16.0306,70.48
939,ven,8,-28.131,-2.3623,16.1727,-27.0059,-3.079,14.7599,71.4
940,ven,8,-14.28,-11.0178,-11.2531,-12.2336,-11.9698,-11.5268,69.93
941,ven,8,-14.28,-11.0178,-11.2531,-13.15,-10.1688,-12.0038,64.31
942,ven,8,-18.4033,-11.1538,-11.3291,-17.3427,-11.7527,-12.3552,66.77
943,ven,8,-18.4033,-11.1538,-11.3291,-19.0226,-13.3375,-12.2674,74.49
944,ven,8,-24.5676,-14.4118,-5.9036,-25.7568,-16.1031,-5.6918,85.64
945,ven,8,-24.5676,-14.4118,-5.9036,-22.369,-14.5273,-6.6277,84.72
946,ven,8,-24.2219,-14.9763,-6.1774,-22.3061,-14.7448,-5.8197,81.58
947,ven,8,-24.2219,-14.9763,-6.1774,-25.9018,-14.1917,-4.9395,74.08
948,ven,8,-11.0441,-21.497,12.2043,-10.5546,-22.2413,10.6356,56.92
949,ven,8,-11.0441,-21.497,12.2043,-9.8087,-21.3843,11.4757,56.25
950,ven,8,-12.298,-20.5944,13.0108,-13.0499,-22.2566,12.195,73.97
951,ven,8,-12.298,-20.5944,13.0108,-10.9955,-19.3613,13.1032,71.41
952,ven,8,-19.1146,-18.5942,6.6991,-18.6199,-19.3302,8.3769,67.16
953,ven,8,-19.1146,-18.5942,6.6991,-18.5542,-17.7905,8.0003,61.43
954,ven,8,-20.7885,-23.1585,4.5488,-21.8878,-24.316,4.7248,54.97
955,ven,8,-20.7885,-23.1585,4.5488,-21.1255,-22.5808,3.3101,53.23
956,ven,8,13.3272,-21.1286,9.0997,13.8304,-20.8721,11.6511,112.59
957,ven,8,13.3272,-21.1286,9.0997,13.942,-23.0631,7.9447,100.81
958,ven,8,2.1877,-22.2293,2.0891,4.8846,-20.5021,2.6207,109.77
959,ven,8,2.1877,-22.2293,2.0891,-0.9389,-22.0109,1.7372,108.94
960,ven,8,10.4788,-7.2521,-0.23,12.4349,-4.6093,0.207,123.85
961,ven,8,10.4788,-7.2521,-0.23,13.0177,-7.0056,1.8831,133.33
962,ven,8,8.7261,-20.7006,-3.253,11.9034,-21.9802,-0.4627,148.17
963,ven,8,8.7261,-20.7006,-3.253,5.9799,-17.4911,-2.1186,137.73
964,ven,8,-0.1173,-17.8051,-14.996,1.9844,-19.3306,-14.9431,101.02
965,ven,8,-0.1173,-17.8051,-14.996,-0.9797,-15.2099,-15.5655,100.96
966,ven,8,-8.3936,-15.9945,-16.1685,-8.3703,-15.3818,-14.3967,73.22
967,ven,8,-8.3936,-15.9945,-16.1685,-7.2162,-17.5054,-15.9166,80.97
968,ven,8,13.0008,-20.825,-6.6034,12.0583,-21.6289,-8.6799,104.92
969,ven,8,13.0008,-20.825,-6.6034,13.0575,-22.7648,-6.9946,96.75
970,ven,8,9.968,-20.0482,-7.7232,9.6583,-22.3162,-5.8401,120.24
971,ven,8,9.968,-20.0482,-7.7232,13.1711,-20.3294,-5.1831,134.09
972,ven,8,0.2156,-21.5859,-13.0949,-1.6161,-23.2499,-12.6851,110.05
973,ven,8,0.2156,-21.5859,-13.0949,-0.8965,-19.4074,-14.188,108.23
974,ven,8,6.5214,-23.3799,-10.3285,4.8059,-24.4531,-8.6628,137.72
975,ven,8,6.5214,-23.3799,-10.3285,9.3545,-20.7929,-10.2385,133.52
976,ven,8,0.2199,-26.9606,-1.9287,-1.4027,-26.5678,-2.1175,120.69
977,ven,8,0.2199,-26.9606,-1.9287,3.4865,-27.2583,-3.051,119.37
978,ven,8,4.8357,-20.0184,-5.2104,5.8637,-19.5832,-2.933,94.72
979,ven,8,4.8357,-20.0184,-5.2104,5.328,-21.2139,-8.6132,104.9
980,ven,8,-16.2885,-13.8884,10.1298,-15.5589,-11.5299,11.2845,111.62
981,ven,8,-16.2885,-13.8884,10.1298,-19.1782,-13.1756,9.0107,107.75
982,ven,8,-21.4764,-19.7088,8.9584,-20.7012,-20.6639,11.0422,84.97
983,ven,8,-21.4764,-19.7088,8.9584,-22.6897,-20.4874,11.0172,89.08
984,ven,8,-4.5083,-24.8944,-0.0338,-6.1174,-26.9007,2.2263,126.85
985,ven,8,-4.5083,-24.8944,-0.0338,-0.9728,-21.7439,0.5052,138.07
986,ven,8,-4.8797,-17.9667,8.7916,-3.5312,-17.8415,7.0038,105.24
987,ven,8,-4.8797,-17.9667,8.7916,-6.9645,-17.0677,6.5452,116.33
988,ven,8,12.1998,-18.7543,-14.8343,9.7517,-18.9288,-15.0531,85.13
989,ven,8,12.1998,-18.7543,-14.8343,13.6793,-17.6105,-13.7013,76.51
990,ven,8,5.7206,-16.6967,-15.7687,4.3361,-17.4155,-17.0155,63.39
991,ven,8,5.7206,-16.6967,-15.7687,6.8478,-15.1549,-15.1414,70.49
992,ven,8,19.5704,-9.1602,-14.5197,18.4255,-11.0131,-13.5239,77.93
993,ven,8,19.5704,-9.1602,-14.5197,20.6174,-7.9572,-14.2446,71.29
994,ven,8,19.6604,-11.021,-12.4993,19.4289,-12.8241,-12.0654,76.53
995,ven,8,19.6604,-11.021,-12.4993,17.1389,-10.731,-10.9584,85.22
996,ven,8,-4.2466,-6.7877,-9.3601,-2.7997,-5.9287,-10.8183,88.77
997,ven,8,-4.2466,-6.7877,-9.3601,-7.139,-7.8202,-9.3699,96.52
998,ven,8,-8.6832,-5.3507,-11.4047,-9.3473,-7.6774,-11.0696,85.61
999,ven,8,-8.6832,-5.3507,-11.4047,-7.4611,-4.4242,-13.1529,82.4
1000,ven,8,-11.4275,-3.6723,0.0315,-11.5612,-2.5428,2.4412,75.21
1001,ven,8,-11.4275,-3.6723,0.0315,-12.886,-5.1303,-0.6582,70.03
1002,ven,8,-16.1933,-8.5367,-2.257,-16.0678,-9.6256,-3.7005,75.91
1003,ven,8,-16.1933,-8.5367,-2.257,-16.4738,-8.2485,-3.8878,76.25
1004,ven,8,-6.0267,-26.3064,2.6425,-8.1035,-26.1812,1.3641,91.12
1005,ven,8,-6.0267,-26.3064,2.6425,-6.1204,-26.1392,3.5831,81.18
1006,ven,8,-4.4147,-26.4408,-2.3532,-8.2983,-26.8452,-1.1345,116.91
1007,ven,8,-4.4147,-26.4408,-2.3532,-5.8171,-26.4009,-2.0099,109.34
1008,ven,8,4.067,-26.0634,2.5726,1.9136,-23.8875,2.7893,105.44
1009,ven,8,4.067,-26.0634,2.5726,0.9013,-27.2539,2.753,106.43
1010,ven,8,7.2439,-25.7173,-4.9931,7.9282,-25.2616,-7.2131,94.49
1011,ven,8,7.2439,-25.7173,-4.9931,3.7462,-24.4296,-4.6248,106.55
1012,ven,8,11.8038,-5.4515,6.073,13.9978,-4.8601,6.0378,85.63
1013,ven,8,11.8038,-5.4515,6.073,12.8253,-5.0079,8.0579,89.03
1014,ven,8,13.5079,-5.8013,-0.6217,13.8217,-7.5794,-2.0243,96.12
1015,ven,8,13.5079,-5.8013,-0.6217,10.9338,-6.325,-0.3889,101.31
1016,ven,8,13.9416,-16.0326,1.7454,13.6549,-15.2605,0.2248,76.57
1017,ven,8,13.9416,-16.0326,1.7454,14.2802,-15.9275,0.4551,68.31
1018,ven,8,12.9329,-11.1328,6.8417,15.0622,-11.6853,6.4696,82.05
1019,ven,8,12.9329,-11.1328,6.8417,10.3896,-12.7909,7.3146,86.93
1020,col,1,0.0,-10.2,0.0,6.0,-22.2,0.0,3250.0
1021,col,1,0.0,-10.2,0.0,6.0,1.8,2.0,3250.0
1022,col,2,6.0,-22.2,0.0,16.7538,-22.7308,5.8954,2000.0
1023,col,2,6.0,-22.2,0.0,12.0195,-22.6373,8.1147,2000.0
1024,col,2,6.0,-22.2,0.0,16.21,-19.7448,8.838,2000.0
1025,col,2,6.0,-22.2,0.0,13.6409,-15.1848,7.5771,2000.0
1026,col,3,16.7538,-22.7308,5.8954,26.6904,-21.1497,1.7185,1000.0
1027,col,3,16.7538,-22.7308,5.8954,22.7655,-19.3561,10.286,1000.0
1028,col,3,16.7538,-22.7308,5.8954,24.2729,-19.0746,1.4682,1000.0
1029,col,3,16.7538,-22.7308,5.8954,22.1277,-20.4084,9.0917,1000.0
1030,col,3,16.7538,-22.7308,5.8954,28.4421,-20.6033,3.3367,1000.0
1031,col,3,16.7538,-22.7308,5.8954,20.28,-22.8492,5.0524,1000.0
1032,col,3,12.0195,-22.6373,8.1147,24.8367,-20.8706,6.5669,1000.0
1033,col,3,12.0195,-22.6373,8.1147,20.9968,-17.9753,3.4897,1000.0
1034,col,3,12.0195,-22.6373,8.1147,19.9488,-20.6443,9.7404,1000.0
1035,col,3,12.0195,-22.6373,8.1147,23.2641,-22.3041,3.9715,1000.0
1036,col,3,12.0195,-22.6373,8.1147,16.8269,-17.8713,12.7929,1000.0
1037,col,3,12.0195,-22.6373,8.1147,18.4654,-17.626,13.67,1000.0
